hsk_key	source_word	simplified	HI	example_HI	BN	example_BN	TL	example_TL
4850:岁数	岁数	岁数	उम्र; आयु	उसकी उम्र बढ़ गई है, लेकिन शरीर अच्छा है।	বয়স	তার বয়স হয়েছে, কিন্তু শরীর ভালো।	edad	Matanda na siya, pero maganda pa ang kalusugan.
4853:损伤	损伤	损伤	क्षति पहुँचाना; नुकसान	लंबे समय तक स्क्रीन देखने से आँखों को नुकसान हो सकता है।	ক্ষতি করা; আঘাত	দীর্ঘক্ষণ স্ক্রিন দেখলে চোখের ক্ষতি হতে পারে।	makapinsala; pinsala	Maaaring makapinsala sa mata ang matagal na pagtingin sa screen.
4858:台球	台球	台球	बिलियर्ड्स	वे सप्ताहांत में बिलियर्ड्स खेलने जाते हैं।	বিলিয়ার্ড	তারা সপ্তাহান্তে বিলিয়ার্ড খেলতে যায়।	bilyar	Naglalaro sila ng bilyar tuwing katapusan ng linggo.
4860:太阳能	太阳能	太阳能	सौर ऊर्जा	छत पर सौर पैनल लगाए गए हैं।	সৌরশক্তি	ছাদে সৌর প্যানেল বসানো হয়েছে।	enerhiyang solar	May nakakabit na solar panels sa bubong.
4861:谈论	谈论	谈论	चर्चा करना; बात करना	सब लोग यात्रा योजना पर चर्चा कर रहे हैं।	আলোচনা করা	সবাই ভ্রমণ পরিকল্পনা নিয়ে আলোচনা করছে।	talakayin; pag-usapan	Pinag-uusapan ng lahat ang plano sa paglalakbay.
4866:汤圆	汤圆	汤圆	मीठे चावल के गोले; तांगयुआन	लालटेन उत्सव पर हम तांगयुआन खाते हैं।	মিষ্টি চালের বল; টাংইউয়ান	লণ্ঠন উৎসবে আমরা টাংইউয়ান খাই।	bilog na malagkit na dumpling; tangyuan	Kumakain kami ng tangyuan sa Lantern Festival.
4867:糖果	糖果	糖果	मिठाई; कैंडी	बच्चे ने दोस्तों में मिठाई बाँटी।	মিষ্টি; ক্যান্ডি	শিশুটি বন্ধুদের মধ্যে মিষ্টি ভাগ করে দিল।	kendi; matamis	Ibinahagi ng bata ang kendi sa mga kaibigan.
4871:逃跑	逃跑	逃跑	भाग जाना; फरार होना	चोर पुलिस को देखकर भाग गया।	পালিয়ে যাওয়া	চোর পুলিশ দেখে পালিয়ে গেল।	tumakas; tumakbo palayo	Tumakas ang magnanakaw nang makita niya ang pulis.
4874:套餐	套餐	套餐	सेट भोजन; तय खाना	इस सेट भोजन में पेय भी शामिल है।	সেট খাবার	এই সেট খাবারের সঙ্গে পানীয়ও আছে।	set na pagkain; kumpletong pagkain	Kasama ang inumin sa set na pagkain na ito.
4875:特	特	特	बहुत; खास तौर पर	इस दुकान के नूडल्स बहुत स्वादिष्ट हैं।	খুব; বিশেষভাবে	এই দোকানের নুডলস খুব সুস্বাদু।	sobrang; lalo na	Sobrang sarap ng pansit sa kainan na ito.
4877:特地	特地	特地	खास तौर पर; जानबूझकर	वह मुझे लेने खास तौर पर हवाई अड्डे आया।	বিশেষভাবে; ইচ্ছে করে	সে আমাকে নিতে বিশেষভাবে বিমানবন্দরে এসেছে।	sadya; espesyal na	Pumunta siya nang sadya sa paliparan para sunduin ako.
4879:特性	特性	特性	विशेषता; गुण	इस सामग्री में जलरोधी विशेषता है।	বৈশিষ্ট্য; গুণ	এই উপাদানের জলরোধী বৈশিষ্ট্য আছে।	katangian; pag-aari	May katangiang hindi tinatablan ng tubig ang materyal na ito.
4882:提取	提取	提取	निकालना; प्राप्त करना	उसने रिपोर्ट से अहम आँकड़े निकाले।	নিষ্কাশন করা; তুলে নেওয়া	সে প্রতিবেদন থেকে গুরুত্বপূর্ণ তথ্য তুলে নিয়েছে।	kunin; hanguin	Kinuha niya mula sa ulat ang mahahalagang datos.
4884:体操	体操	体操	जिमनास्टिक; व्यायाम-कला	वह बचपन से जिमनास्टिक करती आई है।	জিমন্যাস্টিকস	সে ছোটবেলা থেকে জিমন্যাস্টিকস অনুশীলন করে।	himnastiko	Bata pa siya ay nagsasanay na siya ng himnastiko.
4887:添	添	添	जोड़ना; और डालना	कृपया मेरे लिए थोड़ा पानी और डाल दीजिए।	যোগ করা; বাড়ানো	দয়া করে আমাকে আর একটু পানি দিন।	dagdagan; magdagdag	Dagdagan mo ako ng kaunting tubig.
4889:添加	添加	添加	जोड़ना; सम्मिलित करना	सॉफ्टवेयर में नए फीचर जोड़े गए।	যোগ করা	সফটওয়্যারে নতুন বৈশিষ্ট্য যোগ করা হয়েছে।	magdagdag; idagdag	Nagdagdag ang software ng mga bagong tampok.
4890:天然	天然	天然	प्राकृतिक; नैसर्गिक	यहाँ प्राकृतिक गरम पानी के सोते हैं।	প্রাকৃতিক	এখানে প্রাকৃতিক উষ্ণ প্রস্রবণ আছে।	likas; natural	May likas na mainit na bukal dito.
4893:天下	天下	天下	दुनिया; संसार	दुनिया में मुफ्त दोपहर का भोजन नहीं होता।	দুনিয়া; পৃথিবী	দুনিয়ায় বিনা দামে দুপুরের খাবার নেই।	mundo; buong daigdig	Walang libreng tanghalian sa mundo.
