hsk_key	source_word	simplified	ML	example_ML	KK	example_KK
4911:同行	同行	同行	ഒരേ മേഖലയിലുള്ളവർ; സഹപ്രവർത്തകൻ	അവർ ഒരേ മേഖലയിലുള്ളവർ ആയതിനാൽ അനുഭവങ്ങൾ പതിവായി പങ്കിടുന്നു.	бір саладағы әріптес	Олар бір салада жұмыс істейді, тәжірибені жиі бөліседі.
4913:同类	同类	同类	അതേ തരത്തിലുള്ളത്	അതേ തരത്തിലുള്ള ഉൽപ്പന്നങ്ങളുടെ വിലയിൽ വലിയ വ്യത്യാസമുണ്ട്.	ұқсас түр; бір текті	Ұқсас өнімдердің бағасында үлкен айырмашылық бар.
4914:铜牌	铜牌	铜牌	വെങ്കല മെഡൽ	മത്സരത്തിൽ അവന് വെങ്കല മെഡൽ ലഭിച്ചു.	қола медаль	Ол жарыста қола медаль алды.
4917:偷偷	偷偷	偷偷	രഹസ്യമായി	അവൻ സമ്മാനം രഹസ്യമായി മേശപ്പുറത്ത് വെച്ചു.	жасырын	Ол сыйлықты үстелге жасырын қойды.
4918:头脑	头脑	头脑	മനസ്സ്; ബുദ്ധി	അവന്റെ മനസ്സ് ശാന്തമാണ്.	ақыл; ой	Оның ойы сабырлы.
4922:透	透	透	മുഴുവൻ; തുളച്ച്	ഈ വസ്ത്രം മഴയിൽ മുഴുവൻ നനഞ്ഞു.	әбден; өтіп кету	Бұл киім жаңбырдан әбден суланды.
4923:透过	透过	透过	വഴി കടക്കുക; വഴിയായി കാണുക	സൂര്യപ്രകാശം തിരശ്ശീല വഴി അകത്ത് കടക്കുന്നു.	арқылы өту; арқылы қарау	Күн сәулесі перде арқылы ішке түсіп тұр.
4926:突发	突发	突发	പെട്ടെന്ന് സംഭവിക്കുക; അപ്രതീക്ഷിതം	അപകടം അപ്രതീക്ഷിതമായി സംഭവിച്ചതിനാൽ എല്ലാവരും ഉടൻ ഒഴിഞ്ഞുപോയി.	кенеттен болу; төтенше	Апат кенеттен болып, бәрі бірден эвакуацияланды.
4929:图表	图表	图表	ചാർട്ട്; ഗ്രാഫ്	റിപ്പോർട്ടിൽ വ്യക്തമായ ചാർട്ടുകൾ ഉണ്ട്.	диаграмма; график	Есепте анық диаграммалар бар.
4932:图像	图像	图像	ചിത്രം; ദൃശ്യരൂപം	സ്ക്രീനിലെ ചിത്രം വളരെ വ്യക്തമാണ്.	кескін; сурет	Экрандағы кескін өте анық.
4941:推行	推行	推行	നടപ്പാക്കുക	സർക്കാർ മാലിന്യ വേർതിരിക്കൽ നടപ്പാക്കുന്നു.	енгізу; жүзеге асыру	Үкімет қоқысты сұрыптауды енгізіп жатыр.
4942:退税	退税	退税	നികുതി തിരിച്ചുപിടിക്കൽ	സഞ്ചാരികൾക്ക് വിമാനത്താവളത്തിൽ നികുതി തിരിച്ചുപിടിക്കൽ നടത്താം.	салықты қайтару	Туристер әуежайда салықты қайтаруды рәсімдей алады.
4943:吞	吞	吞	വിഴുങ്ങുക	അവൻ ഗുളിക വിഴുങ്ങി.	жұту	Ол дәріні жұтып қойды.
4944:拖	拖	拖	വലിച്ചുകൊണ്ടുപോകുക; വൈകിപ്പിക്കുക	അവൻ സ്യൂട്ട്കേസ് വലിച്ചുകൊണ്ട് ഹോട്ടലിലേക്ക് നടന്നു.	сүйреу; созу	Ол чемоданды сүйретіп қонақүйге кірді.
4947:挖	挖	挖	കുഴിക്കുക	തൊഴിലാളികൾ റോഡരികിൽ ഒരു ചാൽ കുഴിച്ചു.	қазу	Жұмысшылар жол шетіне арық қазды.
4954:外科	外科	外科	ശസ്ത്രക്രിയ വിഭാഗം	അവൻ ആശുപത്രിയിലെ ശസ്ത്രക്രിയ വിഭാഗത്തിൽ ജോലി ചെയ്യുന്നു.	хирургия бөлімі	Ол аурухананың хирургия бөлімінде жұмыс істейді.
4955:外来	外来	外来	പുറത്തുനിന്നുള്ള	പുറത്തുനിന്നുള്ള സഞ്ചാരികൾ ചെറുപട്ടണത്തിന് വരുമാനം കൊണ്ടുവരുന്നു.	сырттан келген	Сырттан келген туристер шағын қалаға табыс әкеледі.
4956:外甥	外甥	外甥	സഹോദരിയുടെ മകൻ	എന്റെ സഹോദരിയുടെ മകൻ ഈ വർഷം പ്രാഥമിക സ്കൂളിൽ പോകുന്നു.	жиен; әпке не қарындастың ұлы	Менің жиенім биыл бастауыш мектепке барады.
4957:弯曲	弯曲	弯曲	വളഞ്ഞ	ഈ ചെറിയ വഴി വളരെയധികം വളഞ്ഞതാണ്.	иілген; ирек	Бұл шағын жол өте ирек.
4959:万物	万物	万物	സകല വസ്തുക്കളും; സകല ജീവജാലങ്ങളും	വസന്തം വന്നു, സകല ജീവജാലങ്ങളും വീണ്ടും ഉണരുന്നു.	барша тіршілік; барлық нәрсе	Көктем келіп, барша тіршілік қайта жанданды.
4961:网	网	网	വല; നെറ്റ്‌വർക്ക്	മത്സ്യത്തൊഴിലാളി വല മടക്കി.	тор; желі	Балықшы торды жинап алды.
4962:往后	往后	往后	ഇനി മുതൽ; പിന്നീട്	ഇനി മുതൽ നാം കൂടുതൽ ജാഗ്രത പാലിക്കണം.	бұдан кейін	Бұдан кейін біз әлдеқайда сақ болуымыз керек.
4963:往来	往来	往来	ബന്ധം പുലർത്തുക; വരികയും പോകുകയും ചെയ്യുക	രണ്ടു കമ്പനികളും വർഷങ്ങളായി ബന്ധം പുലർത്തുന്നു.	қарым-қатынас жасау; қатынау	Екі компания көп жылдан бері қарым-қатынас жасап келеді.
4964:往年	往年	往年	മുൻ വർഷങ്ങൾ	മുൻ വർഷങ്ങളിൽ ഇവിടെ ശീതകാലം വളരെ തണുപ്പായിരുന്നു.	өткен жылдар	Өткен жылдары мұнда қыс өте суық болатын.
4965:望	望	望	നോക്കുക; പ്രതീക്ഷിക്കുക	അവൻ ജനലിന് മുന്നിൽ നിന്നു ദൂരെയിലേക്ക് നോക്കി.	қарау; үміттену	Ол терезе алдында тұрып, алысқа қарады.
4967:微小	微小	微小	അതിസൂക്ഷ്മം; വളരെ ചെറുത്	ഈ അതിസൂക്ഷ്മ മാറ്റം വളരെ പ്രധാനമാണ്.	өте ұсақ; болмашы	Бұл өте ұсақ өзгеріс маңызды.
4968:违规	违规	违规	നിയമലംഘനം നടത്തുക	ഡ്രൈവർ നിയമവിരുദ്ധമായി പാർക്ക് ചെയ്തതിന് പിഴ ലഭിച്ചു.	ереже бұзу	Жүргізуші ережені бұзып тұрақтағаны үшін айыппұл төледі.
4971:围棋	围棋	围棋	ഗോ കളി; വെയ്‌ചി	അവൻ ഓരോ ആഴ്ചയും ഗോ കളി പഠിക്കുന്നു.	го; вэйци	Ол апта сайын го ойынын үйренеді.
4974:为止	为止	为止	വരെ	പരിപാടി വൈകിട്ട് അഞ്ചുവരെ നീളും.	дейін	Іс-шара түстен кейін сағат беске дейін жалғасады.
4977:未	未	未	ഇതുവരെ ഇല്ല; ചെയ്തിട്ടില്ല	പ്രശ്നം ഇതുവരെ പരിഹരിച്ചിട്ടില്ല.	әлі жоқ; әлі емес	Мәселе әлі шешілген жоқ.
4979:未成年人	未成年人	未成年人	പ്രായപൂർത്തിയാകാത്തവർ	പ്രായപൂർത്തിയാകാത്തവർക്ക് രക്ഷിതാക്കളുടെ സംരക്ഷണം വേണം.	кәмелетке толмаған	Кәмелетке толмағандарға қамқоршылардың қорғауы қажет.
4980:为此	为此	为此	അതിനാൽ; ഇതിനായി	അതിനാൽ ഞങ്ങൾ പുതിയ പദ്ധതി തയ്യാറാക്കി.	осы себепті	Осы себепті біз жаңа жоспар жасадық.
4981:为何	为何	为何	എന്തുകൊണ്ട്	നീ എന്തുകൊണ്ട് ഇത്ര ആകുലപ്പെടുന്നു?	неге; неліктен	Неге сонша асығып тұрсың?
