hsk_key	source_word	simplified	CS	example_CS	SK	example_SK	HU	example_HU	RO	example_RO	BG	example_BG	HR	example_HR
3510:制订	制订	制订	formulovat; vypracovat	Firma připravuje nový plán školení.	formulovať; vypracovať	Firma pripravuje nový plán školenia.	kidolgoz; megfogalmaz	A vállalat új képzési tervet dolgoz ki.	a formula; a întocmi	Compania întocmește un nou plan de instruire.	съставям; разработвам	Компанията разработва нов план за обучение.	sastaviti; izraditi	Tvrtka izrađuje novi plan obuke.
3520:中华	中华	中华	Čína; čínský	Čínská kultura má dlouhou historii.	Čína; čínsky	Čínska kultúra má dlhú históriu.	Kína; kínai	A kínai kultúrának hosszú történelme van.	China; chinezesc	Cultura chineză are o istorie îndelungată.	Китай; китайски	Китайската култура има дълга история.	Kina; kineski	Kineska kultura ima dugu povijest.
3521:中华民族	中华民族	中华民族	čínský národ	Čínský národ má bohaté a pestré tradice.	čínsky národ	Čínsky národ má bohaté a pestré tradície.	kínai nemzet	A kínai nemzetnek gazdag és sokszínű hagyományai vannak.	națiunea chineză	Națiunea chineză are tradiții bogate și colorate.	китайска нация	Китайската нация има богати и разнообразни традиции.	kineski narod	Kineski narod ima bogate i raznolike tradicije.
3522:中级	中级	中级	střední úroveň; pokročilejší stupeň	Studuje čínštinu na střední úrovni.	stredná úroveň; pokročilejší stupeň	Učí sa čínštinu na strednej úrovni.	középszint	Középszintű kínait tanul.	nivel intermediar	El studiază chineza la nivel intermediar.	средно ниво	Той учи китайски на средно ниво.	srednja razina	Uči kineski na srednjoj razini.
3524:中期	中期	中期	střední fáze; pololetí	Ve střední fázi projektu je třeba provést hodnocení.	stredná fáza; polrok	V strednej fáze projektu treba urobiť hodnotenie.	középső szakasz; félév	A projekt középső szakaszában értékelést kell végezni.	etapă de mijloc; termen mediu	Proiectul are nevoie de o evaluare în etapa de mijloc.	среден етап; междинен срок	В средния етап на проекта е нужна оценка.	srednja faza; srednjoročno razdoblje	U srednjoj fazi projekta treba provesti procjenu.
3525:中外	中外	中外	čínský i zahraniční	Na schůzi bylo pozváno mnoho čínských i zahraničních odborníků.	čínsky aj zahraničný	Na stretnutie pozvali veľa čínskych aj zahraničných odborníkov.	kínai és külföldi	Az értekezletre sok kínai és külföldi szakértőt hívtak meg.	chinez și străin	La conferință au fost invitați mulți experți chinezi și străini.	китайски и чуждестранен	На срещата бяха поканени много китайски и чуждестранни експерти.	kineski i strani	Na sastanak je pozvano mnogo kineskih i stranih stručnjaka.
3527:中药	中药	中药	čínské léčivo; tradiční čínský lék	V této lékárně lze koupit čínské léčivé přípravky.	čínske liečivo; tradičný čínsky liek	V tejto lekárni sa dajú kúpiť čínske liečivá.	kínai gyógyszer	Ebben a gyógyszertárban lehet kínai gyógyszert venni.	medicament chinezesc	La această farmacie se pot cumpăra medicamente chinezești.	китайско лекарство	В тази аптека може да се купи китайско лекарство.	kineski lijek; tradicionalni kineski lijek	U ovoj ljekarni može se kupiti kineski lijek.
3528:中医	中医	中医	tradiční čínská medicína; čínský lékař	Velmi se zajímá o tradiční čínskou medicínu.	tradičná čínska medicína; čínsky lekár	Veľmi sa zaujíma o tradičnú čínsku medicínu.	hagyományos kínai orvoslás; kínai orvos	Nagyon érdekli a hagyományos kínai orvoslás.	medicină tradițională chineză; medic chinez	Este foarte interesat de medicina tradițională chineză.	традиционна китайска медицина; китайски лекар	Той много се интересува от традиционната китайска медицина.	tradicionalna kineska medicina; kineski liječnik	Jako ga zanima tradicionalna kineska medicina.
3532:众多	众多	众多	četný; mnoho	Tato platforma přilákala mnoho uživatelů.	početný; mnoho	Táto platforma prilákala veľa používateľov.	számos; sok	Ez a platform sok felhasználót vonzott.	numeros; mulți	Această platformă a atras mulți utilizatori.	многоброен; много	Тази платформа привлече много потребители.	brojan; mnogi	Ova je platforma privukla brojne korisnike.
3546:主食	主食	主食	základní potravina; hlavní jídlo	Rýže je základní potravinou mnoha lidí na jihu.	základná potravina; hlavné jedlo	Ryža je základnou potravinou mnohých ľudí na juhu.	alapélelmiszer; főétel	A rizs délen sok ember alapélelmiszere.	aliment de bază	Orezul este alimentul de bază pentru mulți oameni din sud.	основна храна	Оризът е основна храна за много хора на юг.	osnovna hrana	Riža je osnovna hrana za mnoge ljude na jugu.
3550:住房	住房	住房	bydlení; obytné domy	Ceny bydlení ve městě jsou stále sledovaným tématem.	bývanie; obytné domy	Ceny bývania v meste sú stále sledovanou témou.	lakhatás; lakás	A városi lakásárak mindig figyelmet kapnak.	locuință; locuire	Prețurile locuințelor urbane au fost mereu în atenție.	жилище; жилищно настаняване	Цените на градските жилища винаги са били обект на внимание.	stanovanje; stambeni prostor	Cijene stanovanja u gradu uvijek su pod pažnjom.
3551:住宿	住宿	住宿	ubytování; nocleh	Cestovní kancelář nám pomůže zařídit ubytování.	ubytovanie; nocľah	Cestovná kancelária nám pomôže zariadiť ubytovanie.	szállás; elszállásolás	Az utazási iroda segít megszervezni a szállásunkat.	cazare; găzduire	Agenția de turism ne va ajuta să aranjăm cazarea.	настаняване; нощувка	Туристическата агенция ще ни помогне да уредим настаняването.	smještaj; noćenje	Turistička agencija pomoći će nam organizirati smještaj.
3552:住址	住址	住址	adresa bydliště	Vyplňte prosím do formuláře svou současnou adresu.	adresa bydliska	Prosím, vyplňte do formulára svoju súčasnú adresu.	lakcím	Kérjük, írja be a jelenlegi lakcímét az űrlapra.	adresă de domiciliu	Vă rugăm să completați adresa actuală în formular.	адрес	Моля, попълнете настоящия си адрес във формуляра.	adresa stanovanja	Molimo upišite trenutačnu adresu u obrazac.
3573:子女	子女	子女	děti; synové a dcery	Všichni rodiče doufají, že jejich děti zdravě vyrostou.	deti; synovia a dcéry	Všetci rodičia dúfajú, že ich deti budú zdravo rásť.	gyermekek; fiak és lányok	Minden szülő azt reméli, hogy gyermeke egészségesen nő fel.	copii; fii și fiice	Toți părinții speră ca copiii lor să crească sănătos.	деца; синове и дъщери	Всички родители се надяват децата им да растат здрави.	djeca; sinovi i kćeri	Svi roditelji se nadaju da će im djeca zdravo odrasti.
3578:自身	自身	自身	sám; vlastní	Každý by měl dbát na vlastní bezpečnost.	sám; vlastný	Každý by mal dbať na vlastnú bezpečnosť.	saját maga; saját	Mindenkinek figyelnie kell a saját biztonságára.	sine însuși; propriu	Fiecare trebuie să fie atent la propria siguranță.	самият; собствен	Всеки трябва да обръща внимание на собствената си безопасност.	sam; vlastiti	Svatko treba paziti na vlastitu sigurnost.
3581:总部	总部	总部	sídlo; centrála	Sídlo společnosti je v Šanghaji.	sídlo; centrála	Sídlo spoločnosti je v Šanghaji.	központ; székhely	A vállalat székhelye Sanghajban van.	sediu central	Sediul central al companiei se află în Shanghai.	централа; главен офис	Централата на компанията е в Шанхай.	sjedište; centrala	Sjedište tvrtke nalazi se u Šangaju.
3583:总数	总数	总数	celkový počet	Celkový počet přihlášených přesáhl tisíc.	celkový počet	Celkový počet prihlásených presiahol tisíc.	teljes szám; összesen	A jelentkezők teljes száma meghaladta az ezret.	număr total	Numărul total al înscrișilor a depășit o mie.	общ брой	Общият брой на записаните надхвърли хиляда.	ukupan broj	Ukupan broj prijavljenih premašio je tisuću.
3584:总体	总体	总体	celkový; jako celek	Celkově jsou výsledky poměrně uspokojivé.	celkový; ako celok	Celkovo sú výsledky pomerne uspokojivé.	összességében; általános	Összességében az eredmény viszonylag kielégítő.	general; în ansamblu	În ansamblu, rezultatul este relativ satisfăcător.	общ; като цяло	Като цяло резултатът е сравнително задоволителен.	opći; u cjelini	Sveukupno gledano, rezultat je prilično zadovoljavajući.
3587:租金	租金	租金	nájemné	Nájemné za tento dům není vysoké.	nájomné	Nájomné za tento dom nie je vysoké.	bérleti díj	Ennek a háznak a bérleti díja nem magas.	chirie	Chiria pentru această casă nu este mare.	наем	Наемът на тази къща не е висок.	najamnina; stanarina	Najamnina za ovu kuću nije visoka.
3588:族	族	族	etnická skupina; rodový sufix	Studovala jazyky mnoha národností.	etnická skupina; rodový sufix	Študovala jazyky mnohých národností.	népcsoport; törzsi utótag	Sok népcsoport nyelvét tanulmányozta.	grup etnic; sufix de clan	Ea a studiat limbile multor grupuri etnice.	етническа група; родова наставка	Тя е изучавала езиците на много народности.	etnička skupina; rodovski nastavak	Proučavala je jezike mnogih etničkih skupina.
3589:足够	足够	足够	dostatečný; dost	Tato voda stačí pro všechny.	dostatočný; dosť	Táto voda stačí pre všetkých.	elég; elegendő	Ez a víz mindenkinek elég.	suficient; destul	Această apă este suficientă pentru toți.	достатъчен; достатъчно	Тази вода е достатъчна за всички.	dovoljno; dostatan	Ova voda dovoljna je za sve.
3594:嘴巴	嘴巴	嘴巴	ústa	Dítě mělo na ústech přilepený cukr.	ústa	Dieťa malo na ústach prilepený cukor.	száj	A gyerek száján cukor ragadt.	gură	Pe gura copilului s-a lipit zahăr.	уста	По устата на детето имаше залепена захар.	usta	Djetetu se šećer zalijepio za usta.
3597:最佳	最佳	最佳	nejlepší; optimální	Jaro je nejlepší období pro cestu sem.	najlepší; optimálny	Jar je najlepšie obdobie na cestu sem.	legjobb; optimális	A tavasz a legjobb évszak ide utazni.	cel mai bun; optim	Primăvara este cel mai bun anotimp pentru a călători aici.	най-добър; оптимален	Пролетта е най-добрият сезон за пътуване тук.	najbolji; optimalan	Proljeće je najbolje godišnje doba za putovanje ovamo.
