hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
4850:岁数	岁数	岁数	వయస్సు	అతని వయస్సు పెరిగింది, కానీ ఆరోగ్యం బాగుంది.	ವಯಸ್ಸು	ಅವನಿಗೆ ವಯಸ್ಸಾಗಿದೆ, ಆದರೆ ಆರೋಗ್ಯ ಚೆನ್ನಾಗಿದೆ.
4853:损伤	损伤	损伤	నష్టం చేయడం	ఎక్కువసేపు స్క్రీన్ చూడటం కళ్లకు నష్టం చేస్తుంది.	ಹಾನಿ ಮಾಡುವುದು	ದೀರ್ಘಕಾಲ ಪರದೆ ನೋಡುವುದು ಕಣ್ಣುಗಳಿಗೆ ಹಾನಿ ಮಾಡುತ್ತದೆ.
4858:台球	台球	台球	బిలియర్డ్స్	వారు వారాంతాల్లో బిలియర్డ్స్ ఆడడానికి వెళ్తారు.	ಬಿಲಿಯರ್ಡ್ಸ್	ಅವರು ವಾರಾಂತ್ಯಗಳಲ್ಲಿ ಬಿಲಿಯರ್ಡ್ಸ್ ಆಡಲು ಹೋಗುತ್ತಾರೆ.
4860:太阳能	太阳能	太阳能	సౌర శక్తి	పైకప్పుపై సౌర శక్తి పలకలు అమర్చారు.	ಸೌರ ಶಕ್ತಿ	ಮೇಲ್ಛಾವಣಿಯಲ್ಲಿ ಸೌರ ಫಲಕಗಳನ್ನು ಅಳವಡಿಸಲಾಗಿದೆ.
4861:谈论	谈论	谈论	చర్చించడం	అందరూ ప్రయాణ ప్రణాళికను చర్చిస్తున్నారు.	ಚರ್ಚಿಸುವುದು	ಎಲ್ಲರೂ ಪ್ರಯಾಣ ಯೋಜನೆಯನ್ನು ಚರ್ಚಿಸುತ್ತಿದ್ದಾರೆ.
4866:汤圆	汤圆	汤圆	టాంగ్‌యువాన్	లాంతరు పండుగలో మేము టాంగ్‌యువాన్ తింటాం.	ಟಾಂಗ್ಯುವಾನ್	ಲಾಂಟರ್ನ್ ಹಬ್ಬದಲ್ಲಿ ನಾವು ಟಾಂಗ್ಯುವಾನ್ ತಿನ್ನುತ್ತೇವೆ.
4867:糖果	糖果	糖果	మిఠాయి	పిల్లాడు మిఠాయిని స్నేహితులతో పంచుకున్నాడు.	ಮಿಠಾಯಿ	ಮಗು ಮಿಠಾಯಿಯನ್ನು ಸ್ನೇಹಿತರೊಂದಿಗೆ ಹಂಚಿಕೊಂಡಿತು.
4871:逃跑	逃跑	逃跑	పారిపోవడం	దొంగ పోలీసులను చూసి పారిపోయాడు.	ಓಡಿ ಹೋಗುವುದು	ಕಳ್ಳನು ಪೊಲೀಸರನ್ನು ನೋಡಿ ಓಡಿ ಹೋದನು.
4874:套餐	套餐	套餐	సెట్ భోజనం	ఈ సెట్ భోజనంలో పానీయం ఉంటుంది.	ಸೆಟ್ ಊಟ	ಈ ಸೆಟ್ ಊಟದಲ್ಲಿ ಪಾನೀಯ ಸೇರಿದೆ.
4875:特	特	特	చాలా	ఈ దుకాణం నూడుల్స్ చాలా రుచిగా ఉంటాయి.	ತುಂಬಾ	ಈ ಅಂಗಡಿಯ ನೂಡಲ್ಸ್ ತುಂಬಾ ರುಚಿಯಾಗಿದೆ.
4877:特地	特地	特地	ప్రత్యేకంగా	అతను నన్ను తీసుకెళ్లడానికి ప్రత్యేకంగా విమానాశ్రయానికి వచ్చాడు.	ವಿಶೇಷವಾಗಿ	ಅವನು ನನ್ನನ್ನು ಕರೆದುಕೊಂಡು ಬರಲು ವಿಶೇಷವಾಗಿ ವಿಮಾನ ನಿಲ್ದಾಣಕ್ಕೆ ಬಂದನು.
4879:特性	特性	特性	లక్షణం	ఈ పదార్థానికి నీరు నిరోధించే లక్షణం ఉంది.	ಗುಣಲಕ್ಷಣ	ಈ ವಸ್ತುವಿಗೆ ನೀರು ತಡೆಯುವ ಗುಣಲಕ್ಷಣ ಇದೆ.
4882:提取	提取	提取	తీసుకోవడం	అతను నివేదిక నుంచి ముఖ్యమైన డేటాను తీసుకున్నాడు.	ತೆಗೆಯುವುದು	ಅವನು ವರದಿಯಿಂದ ಪ್ರಮುಖ ದತ್ತಾಂಶವನ್ನು ತೆಗೆದನು.
4884:体操	体操	体操	జిమ్నాస్టిక్స్	ఆమె చిన్నప్పటి నుంచే జిమ్నాస్టిక్స్ సాధన చేస్తోంది.	ಜಿಮ್ನಾಸ್ಟಿಕ್ಸ್	ಅವಳು ಚಿಕ್ಕಂದಿನಿಂದಲೇ ಜಿಮ್ನಾಸ್ಟಿಕ್ಸ್ ಅಭ್ಯಾಸ ಮಾಡುತ್ತಿದ್ದಾಳೆ.
4887:添	添	添	జోడించడం	దయచేసి నాకు కొంచెం నీళ్లు పోయండి.	ಸೇರಿಸುವುದು	ದಯವಿಟ್ಟು ನನಗೆ ಸ್ವಲ್ಪ ನೀರು ಸೇರಿಸಿ.
4889:添加	添加	添加	జోడించడం	సాఫ్ట్‌వేర్ కొత్త లక్షణాలను జోడించింది.	ಸೇರಿಸುವುದು	ಸಾಫ್ಟ್‌ವೇರ್ ಹೊಸ ವೈಶಿಷ್ಟ್ಯಗಳನ್ನು ಸೇರಿಸಿದೆ.
4890:天然	天然	天然	సహజమైన	ఇక్కడ సహజ వేడి నీటి ఊటలు ఉన్నాయి.	ನೈಸರ್ಗಿಕ	ಇಲ್ಲಿ ನೈಸರ್ಗಿಕ ಬಿಸಿ ನೀರಿನ ಊಟೆಗಳಿವೆ.
4893:天下	天下	天下	ప్రపంచం	ప్రపంచంలో ఉచిత భోజనం ఉండదు.	ಲೋಕ	ಲೋಕದಲ್ಲಿ ಉಚಿತ ಊಟವಿಲ್ಲ.
4895:田	田	田	పొలం	తాతయ్య పొలంలో కూరగాయలు పెంచుతున్నారు.	ಹೊಲ	ತಾತ ಹೊಲದಲ್ಲಿ ತರಕಾರಿ ಬೆಳೆಯುತ್ತಾರೆ.
4898:跳水	跳水	跳水	డైవింగ్	చైనా జట్టు డైవింగ్ పోటీల్లో చాలా బలంగా ఉంది.	ಡೈವಿಂಗ್	ಚೀನಾದ ತಂಡ ಡೈವಿಂಗ್ ಸ್ಪರ್ಧೆಗಳಲ್ಲಿ ಬಹಳ ಬಲವಾಗಿದೆ.
4899:贴近	贴近	贴近	దగ్గరగా ఉండడం	ఈ సినిమా నిజ జీవితానికి చాలా దగ్గరగా ఉంది.	ಹತ್ತಿರವಾಗಿರುವುದು	ಈ ಚಿತ್ರ ನಿಜ ಜೀವನಕ್ಕೆ ಬಹಳ ಹತ್ತಿರವಾಗಿದೆ.
4900:听话	听话	听话	మాట వినే	ఈ పిల్లాడు చాలా మాట వింటాడు.	ಮಾತು ಕೇಳುವ	ಈ ಮಗು ತುಂಬಾ ಮಾತು ಕೇಳುತ್ತದೆ.
4901:听觉	听觉	听觉	శ్రవణం	శ్రవణం దెబ్బతింటే సంభాషణ ప్రభావితం అవుతుంది.	ಶ್ರವಣಶಕ್ತಿ	ಶ್ರವಣಶಕ್ತಿ ಹಾನಿಯಾದರೆ ಸಂವಹನಕ್ಕೆ ಪರಿಣಾಮ ಬೀರುತ್ತದೆ.
4902:听取	听取	听取	వినడం	నాయకుడు అందరి అభిప్రాయాలను శ్రద్ధగా విన్నాడు.	ಕೇಳಿಸಿಕೊಳ್ಳುವುದು	ನಾಯಕ ಎಲ್ಲರ ಅಭಿಪ್ರಾಯಗಳನ್ನು ಗಮನದಿಂದ ಕೇಳಿಸಿಕೊಂಡನು.
4903:通道	通道	通道	దారి	భద్రతా దారి ఖాళీగా ఉండేలా చూడండి.	ಮಾರ್ಗ	ದಯವಿಟ್ಟು ಸುರಕ್ಷತಾ ಮಾರ್ಗವನ್ನು ತೆರವಾಗಿರಿಸಿ.
4904:通风	通风	通风	గాలి ఆడించడం	గదికి తరచుగా గాలి ఆడించాలి.	ಗಾಳಿ ಹರಿಸುವುದು	ಕೊಠಡಿಗೆ ಆಗಾಗ ಗಾಳಿ ಹರಿಸಬೇಕು.
4905:通话	通话	通话	ఫోన్‌లో మాట్లాడడం	వారు ప్రతి రాత్రి ఫోన్‌లో మాట్లాడుతారు.	ಫೋನ್‌ನಲ್ಲಿ ಮಾತನಾಡುವುದು	ಅವರು ಪ್ರತಿದಿನ ರಾತ್ರಿ ಫೋನ್‌ನಲ್ಲಿ ಮಾತನಾಡುತ್ತಾರೆ.
4906:通信	通信	通信	సమాచార ప్రసారం	ఉపగ్రహాలను సమాచార ప్రసారానికి ఉపయోగించవచ్చు.	ಸಂಪರ್ಕ	ಉಪಗ್ರಹಗಳನ್ನು ಸಂಪರ್ಕಕ್ಕೆ ಬಳಸಬಹುದು.
4910:同伴	同伴	同伴	తోడు	అతను తన తోడుతో కలిసి పనిని పూర్తి చేశాడు.	ಸಹಚರ	ಅವನು ಸಹಚರನೊಂದಿಗೆ ಕೆಲಸ ಮುಗಿಸಿದನು.
4911:同行	同行	同行	అదే రంగానికి చెందినవారు	వారు అదే రంగానికి చెందినవారు, తరచుగా అనుభవాలు పంచుకుంటారు.	ಒಂದೇ ಕ್ಷೇತ್ರದವರು	ಅವರು ಒಂದೇ ಕ್ಷೇತ್ರದವರು, ಆಗಾಗ ಅನುಭವ ಹಂಚಿಕೊಳ್ಳುತ್ತಾರೆ.
4913:同类	同类	同类	ఒకే రకం	ఒకే రకం ఉత్పత్తుల ధరల్లో పెద్ద తేడా ఉంది.	ಒಂದೇ ರೀತಿಯ	ಒಂದೇ ರೀತಿಯ ಉತ್ಪನ್ನಗಳ ಬೆಲೆಯಲ್ಲಿ ದೊಡ್ಡ ವ್ಯತ್ಯಾಸವಿದೆ.
4914:铜牌	铜牌	铜牌	కాంస్య పతకం	అతను పోటీలో కాంస్య పతకం గెలుచుకున్నాడు.	ಕಂಚಿನ ಪದಕ	ಅವನು ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಕಂಚಿನ ಪದಕ ಗೆದ್ದನು.
4917:偷偷	偷偷	偷偷	రహస్యంగా	అతను బహుమతిని రహస్యంగా బల్లపై పెట్టాడు.	ರಹಸ್ಯವಾಗಿ	ಅವನು ಉಡುಗೊರೆಯನ್ನು ರಹಸ್ಯವಾಗಿ ಮೇಜಿನ ಮೇಲೆ ಇಟ್ಟನು.
4918:头脑	头脑	头脑	మనసు	అతని మనసు ప్రశాంతంగా ఉంది.	ಮನಸ್ಸು	ಅವನ ಮನಸ್ಸು ಶಾಂತವಾಗಿದೆ.
4922:透	透	透	పూర్తిగా	ఈ బట్ట వానలో పూర్తిగా తడిసిపోయింది.	ಪೂರ್ಣವಾಗಿ	ಈ ಬಟ್ಟೆ ಮಳೆಯಲ್ಲಿ ಸಂಪೂರ್ಣವಾಗಿ ನೆನೆಯಿತು.
4923:透过	透过	透过	ద్వారా రావడం	సూర్యకాంతి తెరల ద్వారా లోపలికి వచ్చింది.	ಮೂಲಕ ಹಾದುಬರುವುದು	ಸೂರ್ಯಕಿರಣ ಪರದೆಯ ಮೂಲಕ ಒಳಗೆ ಬಂತು.
4926:突发	突发	突发	అకస్మాత్తుగా జరగడం	ప్రమాదం అకస్మాత్తుగా జరగడంతో అందరూ వెంటనే వెళ్లిపోయారు.	ಹಠಾತ್ ಸಂಭವಿಸುವುದು	ಅಪಘಾತ ಹಠಾತ್ ಸಂಭವಿಸಿತು, ಎಲ್ಲರೂ ತಕ್ಷಣ ತೆರಳಿದರು.
4929:图表	图表	图表	చార్ట్	నివేదికలో స్పష్టమైన చార్ట్‌లు ఉన్నాయి.	ಚಾರ್ಟ್	ವರದಿಯಲ್ಲಿ ಸ್ಪಷ್ಟ ಚಾರ್ಟ್‌ಗಳಿವೆ.
4932:图像	图像	图像	చిత్రం	స్క్రీన్‌పై చిత్రం చాలా స్పష్టంగా ఉంది.	ಚಿತ್ರ	ಪರದೆಯ ಮೇಲಿನ ಚಿತ್ರ ತುಂಬಾ ಸ್ಪಷ್ಟವಾಗಿದೆ.
4941:推行	推行	推行	అమలు చేయడం	ప్రభుత్వం చెత్త వర్గీకరణను అమలు చేస్తోంది.	ಜಾರಿಗೊಳಿಸುವುದು	ಸರ್ಕಾರ ಕಸದ ವಿಂಗಡಣೆಯನ್ನು ಜಾರಿಗೊಳಿಸುತ್ತಿದೆ.
4942:退税	退税	退税	పన్ను తిరిగి చెల్లింపు	పర్యాటకులు విమానాశ్రయంలో పన్ను తిరిగి చెల్లింపును చేయించుకోవచ్చు.	ತೆರಿಗೆ ಮರುಪಾವತಿ	ಪ್ರವಾಸಿಗರು ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿ ತೆರಿಗೆ ಮರುಪಾವತಿ ಮಾಡಿಸಬಹುದು.
4943:吞	吞	吞	మింగడం	అతను మాత్రను మింగేశాడు.	ನುಂಗುವುದು	ಅವನು ಮಾತ್ರೆಯನ್ನು ನುಂಗಿದನು.
4944:拖	拖	拖	లాగడం	అతను సూట్‌కేస్‌ను లాగుతూ హోటల్‌లోకి వెళ్లాడు.	ಎಳೆಯುವುದು	ಅವನು ಸೂಟ್‌ಕೇಸ್ ಎಳೆದುಕೊಂಡು ಹೋಟೆಲ್ ಒಳಗೆ ಹೋದನು.
4947:挖	挖	挖	తవ్వడం	కార్మికులు రహదారి పక్కన ఒక కాలువ తవ్వారు.	ತೋಡುವುದು	ಕಾರ್ಮಿಕರು ರಸ್ತೆಯ ಬದಿಯಲ್ಲಿ ಒಂದು ಕಾಲುವೆ ತೋಡಿದರು.
4954:外科	外科	外科	శస్త్రచికిత్స విభాగం	అతను ఆసుపత్రి శస్త్రచికిత్స విభాగంలో పనిచేస్తాడు.	ಶಸ್ತ್ರಚಿಕಿತ್ಸಾ ವಿಭಾಗ	ಅವನು ಆಸ್ಪತ್ರೆಯ ಶಸ್ತ್ರಚಿಕಿತ್ಸಾ ವಿಭಾಗದಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಾನೆ.
4955:外来	外来	外来	బయటి నుంచి వచ్చిన	బయటి నుంచి వచ్చిన పర్యాటకులు పట్టణానికి ఆదాయం తెస్తారు.	ಹೊರಗಿನಿಂದ ಬಂದ	ಹೊರಗಿನಿಂದ ಬಂದ ಪ್ರವಾಸಿಗರು ಪಟ್ಟಣಕ್ಕೆ ಆದಾಯ ತರುತ್ತಾರೆ.
4956:外甥	外甥	外甥	మేనల్లుడు	నా మేనల్లుడు ఈ సంవత్సరం ప్రాథమిక పాఠశాలకు వెళ్తున్నాడు.	ಸೋದರಳಿಯ	ನನ್ನ ಸೋದರಳಿಯ ಈ ವರ್ಷ ಪ್ರಾಥಮಿಕ ಶಾಲೆಗೆ ಹೋಗುತ್ತಿದ್ದಾನೆ.
4957:弯曲	弯曲	弯曲	వంకరైన	ఈ చిన్న దారి చాలా వంకరగా ఉంది.	ಬಾಗಿದ	ಈ ಚಿಕ್ಕ ದಾರಿ ತುಂಬಾ ಬಾಗಿದಂತಿದೆ.
4959:万物	万物	万物	సర్వం	వసంతం వచ్చింది, సర్వం మళ్లీ మేల్కొంటోంది.	ಎಲ್ಲ ಜೀವಜಗತ್ತು	ವಸಂತ ಬಂದಿದೆ, ಎಲ್ಲ ಜೀವಜಗತ್ತು ಮತ್ತೆ ಚೇತರಿಸುತ್ತಿದೆ.
4961:网	网	网	వల	మత్స్యకారుడు వలని సర్దుకున్నాడు.	ಬಲೆ	ಮೀನುಗಾರನು ಬಲೆಯನ್ನು ಸೇರಿಸಿಕೊಂಡನು.
4962:往后	往后	往后	ఇక నుంచి	ఇక నుంచి మనం మరింత జాగ్రత్తగా ఉండాలి.	ಇನ್ಮುಂದೆ	ಇನ್ಮುಂದೆ ನಾವು ಇನ್ನಷ್ಟು ಎಚ್ಚರಿಕೆಯಿಂದ ಇರಬೇಕು.
4963:往来	往来	往来	సంబంధాలు కొనసాగించడం	ఆ రెండు కంపెనీలు ఎన్నో సంవత్సరాలుగా సంబంధాలు కొనసాగిస్తున్నాయి.	ವ್ಯವಹಾರ ಸಂಪರ್ಕ	ಆ ಎರಡು ಕಂಪನಿಗಳು ಹಲವು ವರ್ಷಗಳಿಂದ ವ್ಯವಹಾರ ಸಂಪರ್ಕ ಹೊಂದಿವೆ.
4964:往年	往年	往年	గత సంవత్సరాల్లో	గత సంవత్సరాల్లో ఇక్కడ శీతాకాలం చాలా చల్లగా ఉండేది.	ಹಿಂದಿನ ವರ್ಷಗಳಲ್ಲಿ	ಹಿಂದಿನ ವರ್ಷಗಳಲ್ಲಿ ಇಲ್ಲಿ ಚಳಿಗಾಲ ಬಹಳ ಚಳಿಯಾಗಿತ್ತು.
4965:望	望	望	చూడడం	అతను కిటికీ ముందు నిలబడి దూరాన్ని చూస్తున్నాడు.	ನೋಡುವುದು	ಅವನು ಕಿಟಕಿಯ ಬಳಿ ನಿಂತು ದೂರವನ್ನು ನೋಡುತ್ತಿದ್ದನು.
4967:微小	微小	微小	చాలా చిన్న	ఈ చాలా చిన్న మార్పు ముఖ్యమైనది.	ಅತಿ ಸಣ್ಣ	ಈ ಅತಿ ಸಣ್ಣ ಬದಲಾವಣೆ ಮಹತ್ವದ್ದು.
