hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
3422:预测	预测	预测	అంచనా వేయడం; ముందుగా చెప్పడం	నిపుణులు వచ్చే సంవత్సరం ధరలు పెరుగుతాయని అంచనా వేస్తున్నారు.	ಮುನ್ಸೂಚಿಸುವುದು; ಊಹಿಸುವುದು	ತಜ್ಞರು ಮುಂದಿನ ವರ್ಷ ಬೆಲೆಗಳು ಏರಬಹುದು ಎಂದು ಮುನ್ಸೂಚಿಸುತ್ತಿದ್ದಾರೆ.
3425:预计	预计	预计	అంచనా వేయడం; ఆశించడం	పని సంవత్సరం చివరికి పూర్తవుతుందని అంచనా.	ಅಂದಾಜಿಸುವುದು; ನಿರೀಕ್ಷಿಸುವುದು	ಕೆಲಸ ವರ್ಷದ ಕೊನೆಯೊಳಗೆ ಮುಗಿಯುತ್ತದೆ ಎಂದು ನಿರೀಕ್ಷಿಸಲಾಗಿದೆ.
3427:预约	预约	预约	ముందుగా సమయం కేటాయించుకోవడం	బయటి రోగుల విభాగానికి వెళ్లే ముందు ముందుగా సమయం కేటాయించుకోవడం మంచిది.	ಮುಂಚಿತವಾಗಿ ಸಮಯ ಕಾಯ್ದಿರಿಸುವುದು	ಹೊರರೋಗಿ ವಿಭಾಗಕ್ಕೆ ಹೋಗುವ ಮೊದಲು ಸಮಯ ಕಾಯ್ದಿರಿಸುವುದು ಉತ್ತಮ.
3428:原	原	原	మూల; అసలు	దయచేసి అసలు ప్రణాళిక ప్రకారం కొనసాగండి.	ಮೂಲ; ಅಸಲಿ	ದಯವಿಟ್ಟು ಮೂಲ ಯೋಜನೆಯಂತೆ ಮುಂದುವರಿಯಿರಿ.
3430:原有	原有	原有	మూలంగా ఉన్న; ఇప్పటి వరకు ఉన్న	కొత్త వ్యవస్థ ముందున్న విధులను నిలుపుకుంది.	ಮೂಲದ; ಈಗಿರುವ	ಹೊಸ ವ್ಯವಸ್ಥೆ ಮೂಲ ಕಾರ್ಯಗಳನ್ನು ಉಳಿಸಿಕೊಂಡಿದೆ.
3434:愿	愿	愿	సిద్ధంగా ఉండడం; కోరుకోవడం	నేను అందరితో అనుభవాన్ని పంచుకోవడానికి సిద్ధంగా ఉన్నాను.	ಸಿದ್ಧರಾಗಿರುವುದು; ಇಚ್ಛಿಸುವುದು	ನಾನು ಎಲ್ಲರೊಂದಿಗೆ ಅನುಭವ ಹಂಚಿಕೊಳ್ಳಲು ಸಿದ್ಧನಿದ್ದೇನೆ.
3436:约定	约定	约定	ఒప్పందం; ముందుగా నిర్ణయించుకోవడం	మేము రేపు ఉదయం కలుసుకోవాలని ముందుగా నిర్ణయించుకున్నాం.	ಒಪ್ಪಂದ; ಮುಂಚಿತವಾಗಿ ನಿಗದಿಪಡಿಸುವುದು	ನಾವು ನಾಳೆ ಬೆಳಿಗ್ಗೆ ಭೇಟಿಯಾಗಲು ಮುಂಚಿತವಾಗಿ ನಿಗದಿಪಡಿಸಿದ್ದೇವೆ.
3437:运	运	运	రవాణా చేయడం; తరలించడం	డ్రైవర్ సరుకులను గిడ్డంగికి రవాణా చేశాడు.	ಸಾಗಿಸುವುದು; ಸ್ಥಳಾಂತರಿಸುವುದು	ಚಾಲಕನು ಸರಕುಗಳನ್ನು ಗೋದಾಮಿಗೆ ಸಾಗಿಸಿದನು.
3438:运费	运费	运费	రవాణా రుసుము; పంపిణీ ఖర్చు	ఈ వస్తువుకు రవాణా రుసుము పది యువాన్.	ಸಾಗಣೆ ಶುಲ್ಕ	ಈ ವಸ್ತುವಿನ ಸಾಗಣೆ ಶುಲ್ಕ ಹತ್ತು ಯುವಾನ್.
3442:在场	在场	在场	అక్కడ ఉండడం; హాజరుగా ఉండడం	అపఘాతం జరిగినప్పుడు అతను కూడా అక్కడ ఉన్నాడు.	ಹಾಜರಿರುವುದು; ಸ್ಥಳದಲ್ಲಿರುವುದು	ಅಪಘಾತ ಸಂಭವಿಸಿದಾಗ ಅವನು ಕೂಡ ಅಲ್ಲಿದ್ದನು.
3444:在内	在内	在内	సహా; కలుపుకొని	రుసుములో వసతి కూడా కలిపి ఉంది.	ಒಳಗೊಂಡಂತೆ	ಶುಲ್ಕದಲ್ಲಿ ವಸತಿಯೂ ಒಳಗೊಂಡಿದೆ.
3445:在线	在线	在线	ఆన్‌లైన్‌లో	విద్యార్థులు ఆన్‌లైన్‌లో హోంవర్క్ సమర్పించవచ్చు.	ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ	ವಿದ್ಯಾರ್ಥಿಗಳು ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ ಮನೆಪಾಠ ಸಲ್ಲಿಸಬಹುದು.
3448:糟	糟	糟	చెడ్డ; దారుణమైన	ఈరోజు ట్రాఫిక్ పరిస్థితి చాలా దారుణంగా ఉంది.	ಕೆಟ್ಟ; ಭಯಾನಕ	ಇಂದಿನ ಸಂಚಾರ ಪರಿಸ್ಥಿತಿ ತುಂಬಾ ಕೆಟ್ಟಿದೆ.
3450:早期	早期	早期	ప్రారంభ దశ; తొలి కాలం	ప్రాజెక్ట్ ప్రారంభ దశలో చాలా కష్టాలు ఎదురయ్యాయి.	ಆರಂಭಿಕ ಹಂತ; ಆರಂಭಿಕ ಅವಧಿ	ಯೋಜನೆಯ ಆರಂಭಿಕ ಹಂತದಲ್ಲಿ ಅನೇಕ ಕಷ್ಟಗಳು ಬಂದವು.
3451:早晚	早晚	早晚	ఎప్పటికైనా; ఉదయం సాయంత్రం	నిరంతరం కొనసాగిస్తే ఎప్పటికైనా ఫలితం కనిపిస్తుంది.	ಒಂದಲ್ಲೊಂದು ದಿನ; ಬೆಳಿಗ್ಗೆ ಸಂಜೆ	ನಿರಂತರವಾಗಿ ಮಾಡಿದರೆ ಒಂದಲ್ಲೊಂದು ದಿನ ಫಲಿತಾಂಶ ಕಾಣುತ್ತದೆ.
3452:早已	早已	早已	ఎప్పుడో ఇప్పటికే; చాలాకాలం క్రితమే	ఈ వార్త అందరికీ ఎప్పుడో తెలిసిపోయింది.	ಬಹಳ ಹಿಂದೆಯೇ; ಈಗಾಗಲೇ	ಈ ಸುದ್ದಿಯನ್ನು ಎಲ್ಲರೂ ಬಹಳ ಹಿಂದೆಯೇ ತಿಳಿದಿದ್ದಾರೆ.
3453:造	造	造	తయారు చేయడం; నిర్మించడం	కార్మికులు కొత్త వంతెన నిర్మిస్తున్నారు.	ನಿರ್ಮಿಸುವುದು; ತಯಾರಿಸುವುದು	ಕಾರ್ಮಿಕರು ಹೊಸ ಸೇತುವೆಯನ್ನು ನಿರ್ಮಿಸುತ್ತಿದ್ದಾರೆ.
3455:增	增	增	పెరగడం; పెంచడం	ఈ సంవత్సరం కంపెనీ ఆదాయం చాలా పెరిగింది.	ಹೆಚ್ಚಾಗುವುದು; ಹೆಚ್ಚಿಸುವುದು	ಈ ವರ್ಷ ಕಂಪನಿಯ ಆದಾಯ ಬಹಳ ಹೆಚ್ಚಾಗಿದೆ.
3456:增进	增进	增进	మెరుగుపరచడం; పెంపొందించడం	మాట్లాడుకోవడం పరస్పర అవగాహనను పెంపొందించగలదు.	ಹೆಚ್ಚಿಸುವುದು; ಸುಧಾರಿಸುವುದು	ಸಂವಹನ ಪರಸ್ಪರ ಅರ್ಥೈಸುವಿಕೆಯನ್ನು ಹೆಚ್ಚಿಸಬಹುದು.
3457:增强	增强	增强	బలపరచడం; పెంచడం	వ్యాయామం శారీరక బలాన్ని పెంచుతుంది.	ಬಲಪಡಿಸುವುದು; ಹೆಚ್ಚಿಸುವುದು	ವ್ಯಾಯಾಮ ದೈಹಿಕ ಶಕ್ತಿಯನ್ನು ಬಲಪಡಿಸುತ್ತದೆ.
3458:赠	赠	赠	బహుమతిగా ఇవ్వడం	పాఠశాల విద్యార్థులకు కొన్ని పుస్తకాలను బహుమతిగా ఇచ్చింది.	ಉಡುಗೊರೆಯಾಗಿ ನೀಡುವುದು	ಶಾಲೆ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಕೆಲವು ಪುಸ್ತಕಗಳನ್ನು ಉಡುಗೊರೆಯಾಗಿ ನೀಡಿತು.
3460:炸	炸	炸	నూనెలో వేయించడం; పేలడం	ఈ రకమైన రొట్టెను నూనెలో వేయించాలి.	ಎಣ್ಣೆಯಲ್ಲಿ ಕರಿಯುವುದು; ಸ್ಫೋಟಗೊಳ್ಳುವುದು	ಈ ವಿಧದ ರೊಟ್ಟಿಯನ್ನು ಎಣ್ಣೆಯಲ್ಲಿ ಕರಿಯಬೇಕು.
3463:展出	展出	展出	ప్రదర్శించడం	మ్యూజియం చైనా చిత్రకళా రచనలను ప్రదర్శిస్తోంది.	ಪ್ರದರ್ಶಿಸುವುದು	ಸಂಗ್ರಹಾಲಯವು ಚೀನೀ ಚಿತ್ರಕಲೆ ಕೃತಿಗಳನ್ನು ಪ್ರದರ್ಶಿಸುತ್ತಿದೆ.
3469:站台	站台	站台	రైలు వేదిక	ప్రయాణికులు వేదికపై రైలు కోసం ఎదురుచూస్తున్నారు.	ನಿಲ್ದಾಣ ವೇದಿಕೆ	ಪ್ರಯಾಣಿಕರು ವೇದಿಕೆಯಲ್ಲಿ ವಾಹನಕ್ಕಾಗಿ ಕಾಯುತ್ತಿದ್ದಾರೆ.
3472:涨价	涨价	涨价	ధర పెరగడం; ధర పెంచడం	ఈ రెస్టారెంట్ ఇటీవల ధరలు పెంచింది.	ಬೆಲೆ ಏರುವುದು; ಬೆಲೆ ಹೆಚ್ಚಿಸುವುದು	ಈ ಊಟದ ಮನೆ ಇತ್ತೀಚೆಗೆ ಬೆಲೆಗಳನ್ನು ಹೆಚ್ಚಿಸಿದೆ.
3473:掌声	掌声	掌声	చప్పట్లు	ప్రదర్శన ముగిసిన తర్వాత చప్పట్లు ఘనంగా వినిపించాయి.	ಕರತಾಡನ	ಪ್ರದರ್ಶನ ಮುಗಿದ ನಂತರ ಕರತಾಡನ ಜೋರಾಗಿತ್ತು.
3475:账号	账号	账号	ఖాతా సంఖ్య; ఖాతా	దయచేసి మీ ఖాతాను ఇతరులకు చెప్పవద్దు.	ಖಾತೆ ಸಂಖ್ಯೆ; ಖಾತೆ	ದಯವಿಟ್ಟು ನಿಮ್ಮ ಖಾತೆಯನ್ನು ಇತರರಿಗೆ ಹೇಳಬೇಡಿ.
3479:折扣	折扣	折扣	తగ్గింపు	ఈ దుస్తులపై ఇరవై శాతం తగ్గింపు ఉంది.	ರಿಯಾಯಿತಿ	ಈ ಬಟ್ಟೆಗೆ ಇಪ್ಪತ್ತು ಶೇಕಡಾ ರಿಯಾಯಿತಿ ಇದೆ.
3481:真诚	真诚	真诚	నిజాయితీగల; హృదయపూర్వకమైన	అతని క్షమాపణ చాలా హృదయపూర్వకంగా ఉంది.	ಪ್ರಾಮಾಣಿಕ; ಹೃದಯಪೂರ್ವಕ	ಅವನ ಕ್ಷಮೆಯಾಚನೆ ಬಹಳ ಹೃದಯಪೂರ್ವಕವಾಗಿತ್ತು.
3488:争	争	争	పోటీపడడం; సాధించడానికి పోరాడడం	రెండు జట్లు కూడా ఛాంపియన్‌షిప్ కోసం పోటీపడుతున్నాయి.	ಸ್ಪರ್ಧಿಸುವುದು; ಪಡೆಯಲು ಹೋರಾಡುವುದು	ಎರಡು ತಂಡಗಳೂ ಚಾಂಪಿಯನ್ ಪಟ್ಟಕ್ಕಾಗಿ ಸ್ಪರ್ಧಿಸುತ್ತಿವೆ.
3492:整整	整整	整整	పూర్తిగా; మొత్తం	అతను పూర్తిగా రెండు గంటలు ఎదురుచూశాడు.	ಪೂರ್ತಿ; ಸಂಪೂರ್ಣ	ಅವನು ಪೂರ್ತಿ ಎರಡು ಗಂಟೆ ಕಾಯುತ್ತಿದ್ದನು.
3496:正如	正如	正如	అచ్చం చెప్పినట్లుగానే	గురువు చెప్పినట్లుగానే సాధన చాలా ముఖ్యమైనది.	ಹಾಗೆಯೇ; ಹೇಳಿದಂತೆ	ಶಿಕ್ಷಕರು ಹೇಳಿದಂತೆ ಅಭ್ಯಾಸ ಬಹಳ ಮುಖ್ಯ.
3500:知名	知名	知名	ప్రసిద్ధి చెందిన	ఇది ప్రసిద్ధి చెందిన సంస్థ.	ಪ್ರಸಿದ್ಧ	ಇದು ಪ್ರಸಿದ್ಧ ಸಂಸ್ಥೆ.
3503:职场	职场	职场	ఉద్యోగ స్థలం; పనిజగత్	కొత్తవారు ఉద్యోగ రంగంలోకి వచ్చినప్పుడు ఎన్నో విషయాలు నేర్చుకోవాలి.	ಕೆಲಸದ ಸ್ಥಳ; ಉದ್ಯೋಗ ಲೋಕ	ಹೊಸವರು ಉದ್ಯೋಗ ಲೋಕಕ್ಕೆ ಬಂದಾಗ ಬಹಳಷ್ಟು ಕಲಿಯಬೇಕು.
3504:职工	职工	职工	ఉద్యోగి; సిబ్బంది	ఆ కర్మాగారంలో మూడు వందల మంది ఉద్యోగులు ఉన్నారు.	ಉದ್ಯೋಗಿ; ಸಿಬ್ಬಂದಿ	ಆ ಕಾರ್ಖಾನೆಯಲ್ಲಿ ಮೂರು ನೂರು ಮಂದಿ ಉದ್ಯೋಗಿಗಳಿದ್ದಾರೆ.
3506:止	止	止	ముగియడం; ఆగడం	కార్యక్రమం రాత్రి తొమ్మిదికి ముగుస్తుంది.	ಕೊನೆಗೊಳ್ಳುವುದು; ನಿಲ್ಲುವುದು	ಕಾರ್ಯಕ್ರಮ ರಾತ್ರಿ ಒಂಬತ್ತಕ್ಕೆ ಕೊನೆಗೊಳ್ಳುತ್ತದೆ.
3508:至	至	至	వరకు; నుండి వరకు	తెరవబడే సమయం సోమవారం నుండి శుక్రవారం వరకు.	ವರೆಗೆ; ಇಂದ ವರೆಗೆ	ತೆರೆಯುವ ಸಮಯ ಸೋಮವಾರದಿಂದ ಶುಕ್ರವಾರದವರೆಗೆ.
3509:治	治	治	చికిత్స చేయడం; పాలించడం	డాక్టర్ ఈ వ్యాధికి చికిత్స చేయవచ్చని చెప్పారు.	ಚಿಕಿತ್ಸೆ ನೀಡುವುದು; ಆಳುವುದು	ವೈದ್ಯರು ಈ ರೋಗಕ್ಕೆ ಚಿಕಿತ್ಸೆ ಕೊಡಬಹುದು ಎಂದರು.
3510:制订	制订	制订	రూపొందించడం; సిద్ధం చేయడం	కంపెనీ కొత్త శిక్షణ ప్రణాళికను రూపొందిస్తోంది.	ರೂಪಿಸುವುದು; ಸಿದ್ಧಪಡಿಸುವುದು	ಕಂಪನಿ ಹೊಸ ತರಬೇತಿ ಯೋಜನೆಯನ್ನು ರೂಪಿಸುತ್ತಿದೆ.
3520:中华	中华	中华	చైనా; చైనీయ	చైనీయ సంస్కృతికి చాలా దీర్ఘ చరిత్ర ఉంది.	ಚೀನಾ; ಚೀನೀ	ಚೀನೀ ಸಂಸ್ಕೃತಿಗೆ ದೀರ್ಘ ಇತಿಹಾಸವಿದೆ.
3521:中华民族	中华民族	中华民族	చైనీయ జాతి	చైనీయ జాతికి రంగురంగుల సంప్రదాయాలు ఉన్నాయి.	ಚೀನೀ ಜನಾಂಗ	ಚೀನೀ ಜನಾಂಗಕ್ಕೆ ವೈವಿಧ್ಯಮಯ ಪರಂಪರೆಗಳಿವೆ.
3522:中级	中级	中级	మధ్యస్థాయి	అతను మధ్యస్థాయి చైనీస్ నేర్చుకుంటున్నాడు.	ಮಧ್ಯಮ ಮಟ್ಟ	ಅವನು ಮಧ್ಯಮ ಮಟ್ಟದ ಚೀನೀ ಭಾಷೆ ಕಲಿಯುತ್ತಿದ್ದಾನೆ.
3524:中期	中期	中期	మధ్య దశ; మధ్యావధి	ప్రాజెక్ట్ మధ్య దశలో ఒకసారి మూల్యాంకనం చేయాలి.	ಮಧ್ಯ ಹಂತ; ಮಧ್ಯಾವಧಿ	ಯೋಜನೆಯ ಮಧ್ಯ ಹಂತದಲ್ಲಿ ಒಮ್ಮೆ ಮೌಲ್ಯಮಾಪನ ಮಾಡಬೇಕು.
3525:中外	中外	中外	చైనా మరియు విదేశీ	సమావేశానికి అనేక చైనా మరియు విదేశీ నిపుణులను ఆహ్వానించారు.	ಚೀನಾ ಮತ್ತು ವಿದೇಶಿ	ಸಭೆಗೆ ಅನೇಕ ಚೀನಾ ಮತ್ತು ವಿದೇಶಿ ತಜ್ಞರನ್ನು ಆಹ್ವಾನಿಸಲಾಯಿತು.
3527:中药	中药	中药	చైనీస్ ఔషధం	ఈ ఔషధ దుకాణంలో చైనీస్ ఔషధం కొనవచ్చు.	ಚೀನೀ ಔಷಧ	ಈ ಔಷಧ ಅಂಗಡಿಯಲ್ಲಿ ಚೀನೀ ಔಷಧಿ ಖರೀದಿಸಬಹುದು.
3528:中医	中医	中医	సంప్రదాయ చైనీస్ వైద్యం; చైనీస్ వైద్యుడు	అతనికి సంప్రదాయ చైనీస్ వైద్యంపై చాలా ఆసక్తి ఉంది.	ಪಾರಂಪರಿಕ ಚೀನೀ ವೈದ್ಯಚಿಕಿತ್ಸೆ; ಚೀನೀ ವೈದ್ಯ	ಅವನಿಗೆ ಪಾರಂಪರಿಕ ಚೀನೀ ವೈದ್ಯಚಿಕಿತ್ಸೆಯಲ್ಲಿ ಹೆಚ್ಚು ಆಸಕ್ತಿ ಇದೆ.
3532:众多	众多	众多	అనేక; చాలా మంది	ఈ వేదిక అనేక వినియోగదారులను ఆకర్షించింది.	ಅನೇಕ; ಬಹಳಷ್ಟು	ಈ ವೇದಿಕೆ ಅನೇಕ ಬಳಕೆದಾರರನ್ನು ಆಕರ್ಷಿಸಿತು.
