hsk_key	source_word	simplified	SI	example_SI	TA	example_TA
3520:中华	中华	中华	චීන; චීනයට අදාළ	චීන සංස්කෘතියට දීර්ඝ ඉතිහාසයක් ඇත.	சீன; சீனாவைச் சார்ந்த	சீன கலாச்சாரத்திற்கு நீண்ட வரலாறு உள்ளது.
3521:中华民族	中华民族	中华民族	චීන ජාතිය	චීන ජාතියට විවිධ සම්ප්‍රදායන් ඇත.	சீன தேசம்; சீன மக்கள்	சீன மக்களுக்கு பல்வகை பாரம்பரியங்கள் உள்ளன.
3522:中级	中级	中级	මධ්‍යම මට්ටම	ඔහු මධ්‍යම මට්ටමේ චීන භාෂාව ඉගෙන ගනිමින් සිටී.	இடைநிலை	அவர் இடைநிலை சீன மொழியை கற்றுக்கொண்டு இருக்கிறார்.
3524:中期	中期	中期	මැද අවධිය; මධ්‍ය කාලය	ව්‍යාපෘතියේ මැද අවධියේදී ඇගයීමක් කළ යුතුය.	நடுக்காலம்; இடைநிலை கட்டம்	திட்டத்தின் இடைநிலை கட்டத்தில் ஒரு மதிப்பீடு செய்ய வேண்டும்.
3525:中外	中外	中外	චීන සහ විදේශීය	රැස්වීමට චීන සහ විදේශීය විශේෂඥයන් බොහෝ දෙනෙක් ආරාධනා කර තිබුණි.	சீன மற்றும் வெளிநாட்டு	கூட்டத்திற்கு பல சீன மற்றும் வெளிநாட்டு நிபுணர்கள் அழைக்கப்பட்டனர்.
3527:中药	中药	中药	චීන ඖෂධ	මෙම ඖෂධහලෙන් චීන ඖෂධ මිලදී ගත හැකිය.	சீன மருந்து	இந்த மருந்தகத்தில் சீன மருந்து வாங்கலாம்.
3528:中医	中医	中医	සාම්ප්‍රදායික චීන වෛද්‍ය විද්‍යාව; චීන වෛද්‍යවරයා	ඔහු සාම්ප්‍රදායික චීන වෛද්‍ය විද්‍යාව ගැන ඉතා උනන්දුවක් දක්වයි.	பாரம்பரிய சீன மருத்துவம்; சீன மருத்துவர்	அவருக்கு பாரம்பரிய சீன மருத்துவத்தில் மிகுந்த ஆர்வம் உள்ளது.
3532:众多	众多	众多	බොහෝ; අති විශාල	මෙම වේදිකාව බොහෝ පරිශීලකයන් ආකර්ෂණය කර ගත්තේය.	ஏராளமான; பல	இந்த தளம் ஏராளமான பயனர்களை ஈர்த்தது.
3546:主食	主食	主食	ප්‍රධාන ආහාරය	බත් දකුණේ බොහෝ දෙනාගේ ප්‍රධාන ආහාරයයි.	பிரதான உணவு	அரிசி தெற்கில் பலரின் பிரதான உணவு.
3550:住房	住房	住房	නිවාස; වාසස්ථානය	නගරයේ නිවාස මිල සැමවිටම අවධානයට ලක් වේ.	வீடு; குடியிருப்பு	நகர வீட்டு விலைகள் எப்போதும் கவனத்தை பெறுகின்றன.
3551:住宿	住宿	住宿	නවාතැන්	සංචාරක ආයතනය අපට නවාතැන් සකස් කර දෙනු ඇත.	தங்குமிடம்	பயண நிறுவனம் எங்களுக்கு தங்குமிடத்தை ஏற்பாடு செய்து தரும்.
3552:住址	住址	住址	ලිපිනය; වාසස්ථාන ලිපිනය	කරුණාකර පෝරමයේ ඔබේ වර්තමාන ලිපිනය ලියන්න.	முகவரி; வசிப்பிடம்	படிவத்தில் உங்கள் தற்போதைய முகவரியை எழுதுங்கள்.
3573:子女	子女	子女	දරුවන්; පුතුන් හා දියණියන්	දෙමාපියෝ දරුවන් සෞඛ්‍යමත්ව වැඩෙනු ඇතැයි බලාපොරොත්තු වෙති.	பிள்ளைகள்; மகன்கள் மகள்கள்	பெற்றோர் பிள்ளைகள் ஆரோக்கியமாக வளர வேண்டும் என்று விரும்புகிறார்கள்.
3578:自身	自身	自身	තමාම; තමන්ගේම	සෑම කෙනෙකුම තමන්ගේම ආරක්ෂාව ගැන සැලකිලිමත් විය යුතුය.	தானே; தன்னுடைய	ஒவ்வொருவரும் தங்கள் பாதுகாப்பில் கவனம் செலுத்த வேண்டும்.
