hsk_key	source_word	simplified	SR	example_SR	SL	example_SL	LT	example_LT	LV	example_LV	ET	example_ET	IS	example_IS
3448:糟	糟	糟	loš; užasan	Današnja situacija u saobraćaju je veoma loša.	slab; grozen	Današnje prometne razmere so zelo slabe.	blogas; siaubingas	Šiandien eismo padėtis labai bloga.	slikts; briesmīgs	Šodien satiksmes situācija ir ļoti slikta.	halb; kohutav	Tänane liiklusolukord on väga halb.	slæmur; hræðilegur	Umferðarástandið í dag er mjög slæmt.
3450:早期	早期	早期	rana faza; rani period	Projekat je u ranoj fazi naišao na mnogo teškoća.	zgodnja faza; zgodnje obdobje	Projekt je v zgodnji fazi naletel na precej težav.	ankstyvas etapas; pradinis laikotarpis	Ankstyvame projekto etape kilo nemažai sunkumų.	agrīns posms; sākumposms	Projekts agrīnajā posmā saskārās ar daudzām grūtībām.	varajane etapp; algusperiood	Projekti varajases etapis tekkis palju raskusi.	snemmt stig; upphafstímabil	Verkefnið mætti mörgum erfiðleikum á upphafsstigi.
3451:早晚	早晚	早晚	pre ili kasnije; jutro i veče	Ako istraješ, pre ili kasnije videćeš rezultat.	prej ali slej; zjutraj in zvečer	Če vztrajaš, boš prej ali slej videl učinek.	anksčiau ar vėliau; rytas ir vakaras	Jei atkakliai tęsi, anksčiau ar vėliau pamatysi rezultatą.	agrāk vai vēlāk; rīts un vakars	Ja turpināsi, agrāk vai vēlāk redzēsi rezultātu.	varem või hiljem; hommik ja õhtu	Kui järjekindlalt jätkad, näed varem või hiljem tulemust.	fyrr eða síðar; morgunn og kvöld	Ef þú heldur áfram sérðu árangur fyrr eða síðar.
3452:早已	早已	早已	odavno već; već	Svi su odavno znali ovu vest.	že zdavnaj; že	Vsi so to novico že zdavnaj vedeli.	seniai jau; jau	Visi šią žinią jau seniai žinojo.	sen jau; jau	Visi šo ziņu jau sen zināja.	ammu juba; juba	Kõik teadsid seda uudist juba ammu.	löngu; þegar	Allir vissu þessar fréttir fyrir löngu.
3453:造	造	造	napraviti; izgraditi	Radnici grade novi most.	narediti; zgraditi	Delavci gradijo nov most.	gaminti; statyti	Darbininkai stato naują tiltą.	izgatavot; būvēt	Strādnieki būvē jaunu tiltu.	tegema; ehitama	Töölised ehitavad uut silda.	búa til; byggja	Verkamennirnir eru að byggja nýja brú.
3455:增	增	增	povećati se; porasti	Prihod kompanije je ove godine dosta porastao.	povečati se; narasti	Prihodki podjetja so se letos precej povečali.	didėti; augti	Šiemet įmonės pajamos gerokai padidėjo.	pieaugt; palielināties	Šogad uzņēmuma ienākumi ir krietni pieauguši.	suurenema; kasvama	Ettevõtte tulu kasvas sel aastal üsna palju.	aukast; hækka	Tekjur fyrirtækisins jukust töluvert á þessu ári.
3456:增进	增进	增进	poboljšati; produbiti	Razmena mišljenja može produbiti međusobno razumevanje.	izboljšati; poglobiti	Izmenjava lahko poglobi medsebojno razumevanje.	stiprinti; gerinti	Bendravimas gali pagerinti tarpusavio supratimą.	veicināt; uzlabot	Saziņa var veicināt savstarpēju sapratni.	süvendama; parandama	Suhtlus võib parandada vastastikust mõistmist.	efla; bæta	Samskipti geta aukið gagnkvæman skilning.
3457:增强	增强	增强	ojačati; pojačati	Vežbanje može ojačati fizičku snagu.	okrepiti; povečati	Vadba lahko okrepi telesno moč.	stiprinti; didinti	Sportas gali sustiprinti fizinę jėgą.	stiprināt; palielināt	Fiziskās aktivitātes var stiprināt fizisko spēku.	tugevdama; suurendama	Liikumine võib füüsilist jõudu tugevdada.	styrkja; auka	Hreyfing getur styrkt líkamlegan styrk.
3458:赠	赠	赠	pokloniti; darovati	Škola je poklonila učenicima jednu seriju knjiga.	podariti; darovati	Šola je učencem podarila zbirko knjig.	padovanoti; dovanoti	Mokykla padovanojo mokiniams knygų rinkinį.	dāvināt	Skola skolēniem uzdāvināja grāmatu komplektu.	kinkima; annetama	Kool kinkis õpilastele komplekti raamatuid.	gefa að gjöf	Skólinn gaf nemendum safn bóka að gjöf.
3460:炸	炸	炸	pržiti u dubokom ulju; eksplodirati	Ova pogača mora da se prži u ulju.	cvriti; eksplodirati	To pecivo je treba ocvreti v olju.	gruzdinti; sprogti	Šį paplotėlį reikia gruzdinti aliejuje.	cept eļļā; sprāgt	Šis plācenis jācep eļļā.	friteerima; plahvatama	Seda kooki tuleb õlis friteerida.	djúpsteikja; springa	Þessa köku þarf að djúpsteikja í olíu.
3463:展出	展出	展出	izložiti; prikazati	Muzej trenutno izlaže dela tradicionalnog slikarstva.	razstaviti; prikazati	Muzej trenutno razstavlja dela tradicionalnega slikarstva.	eksponuoti; rodyti	Muziejus šiuo metu eksponuoja tradicinės tapybos darbus.	izstādīt; parādīt	Muzejs pašlaik izstāda tradicionālās glezniecības darbus.	näitama; välja panema	Muuseum eksponeerib praegu traditsioonilise maali teoseid.	sýna; setja til sýnis	Safnið sýnir nú verk hefðbundinnar málaralistar.
3469:站台	站台	站台	peron	Putnici čekaju vozilo na peronu.	peron	Potniki čakajo prevoz na peronu.	peronas	Keleiviai laukia transporto perone.	perons	Pasažieri gaida transportu uz perona.	perroon	Reisijad ootavad sõidukit perroonil.	biðpallur	Farþegar bíða á biðpallinum.
3472:涨价	涨价	涨价	poskupeti; podići cenu	Ovaj restoran je nedavno podigao cene.	podražiti; zvišati ceno	Ta restavracija je pred kratkim zvišala cene.	brangti; kelti kainą	Šis restoranas neseniai pakėlė kainas.	sadārdzināties; paaugstināt cenu	Šis restorāns nesen paaugstināja cenas.	hinda tõstma; kallinema	See restoran tõstis hiljuti hindu.	hækka verð	Þessi veitingastaður hækkaði nýlega verðin.
3473:掌声	掌声	掌声	aplauz	Posle predstave aplauz je bio veoma snažan.	aplavz	Po predstavi je bil aplavz zelo močan.	plojimai	Po pasirodymo plojimai buvo labai garsūs.	aplausi	Pēc izrādes aplausi bija ļoti sirsnīgi.	aplaus	Pärast etendust oli aplaus väga tugev.	lófaklapp	Eftir sýninguna var lófaklappið mjög kröftugt.
3475:账号	账号	账号	nalog; broj naloga	Nemojte govoriti svoj nalog drugim ljudima.	račun; uporabniški račun	Ne povejte svojega računa drugim ljudem.	paskyra; paskyros numeris	Nesakykite savo paskyros kitiems žmonėms.	konts; konta numurs	Nesakiet savu kontu citiem cilvēkiem.	konto; kontonumber	Ärge öelge oma kontot teistele inimestele.	reikningur; reikningsnúmer	Ekki segja öðrum frá reikningnum þínum.
3479:折扣	折扣	折扣	popust	Na ovu odeću važi popust od dvadeset odsto.	popust	To oblačilo ima dvajsetodstotni popust.	nuolaida	Šiam drabužiui taikoma dvidešimties procentų nuolaida.	atlaide	Šim apģērbam ir divdesmit procentu atlaide.	allahindlus	Sellel riideesemel on kahekümneprotsendiline allahindlus.	afsláttur	Það er tuttugu prósenta afsláttur af þessari flík.
3481:真诚	真诚	真诚	iskren	Njegovo izvinjenje je bilo veoma iskreno.	iskren	Njegovo opravičilo je bilo zelo iskreno.	nuoširdus	Jo atsiprašymas buvo labai nuoširdus.	sirsnīgs; patiess	Viņa atvainošanās bija ļoti sirsnīga.	siiras	Tema vabandus oli väga siiras.	einlægur	Afsökunarbeiðni hans var mjög einlæg.
3488:争	争	争	boriti se za; takmičiti se	Oba tima se bore za prvenstvo.	boriti se za; tekmovati	Obe ekipi se borita za prvenstvo.	kovoti dėl; varžytis	Abi komandos kovoja dėl čempionų titulo.	cīnīties par; sacensties	Abas komandas cīnās par čempiona titulu.	võitlema; võistlema	Mõlemad meeskonnad võitlevad meistritiitli eest.	berjast fyrir; keppa	Bæði liðin berjast um meistaratitilinn.
3492:整整	整整	整整	pun; čitav	Čekao je puna dva sata.	cel; poln	Čakal je polni dve uri.	visas; pilnas	Jis laukė visas dvi valandas.	vesels; pilns	Viņš gaidīja pilnas divas stundas.	tervelt; kogu	Ta ootas tervelt kaks tundi.	heill; alveg	Hann beið í heila tvo tíma.
3496:正如	正如	正如	baš kao	Baš kao što je nastavnik rekao, vežbanje je važno.	tako kot	Tako kot je rekel učitelj, je vaja pomembna.	kaip tik; lygiai kaip	Kaip sakė mokytojas, praktika yra svarbi.	tieši kā	Tieši kā skolotājs teica, vingrināšanās ir svarīga.	just nagu	Just nagu õpetaja ütles, on harjutamine tähtis.	rétt eins og	Rétt eins og kennarinn sagði er æfing mikilvæg.
3500:知名	知名	知名	poznat	Ovo je poznato preduzeće.	znan; priznan	To je znano podjetje.	žinomas	Tai žinoma įmonė.	pazīstams	Šis ir pazīstams uzņēmums.	tuntud	See on tuntud ettevõte.	þekktur	Þetta er þekkt fyrirtæki.
3503:职场	职场	职场	radno okruženje; tržište rada	Novajlije moraju mnogo da uče kada uđu u radno okruženje.	delovno okolje; trg dela	Novinci se morajo ob vstopu v delovno okolje veliko naučiti.	darbo aplinka; darbo rinka	Naujokams įžengus į darbo aplinką reikia daug mokytis.	darba vide; darba tirgus	Jaunpienācējiem, ienākot darba vidē, daudz jāmācās.	töökeskkond; tööturg	Uued töötajad peavad töökeskkonda sisenedes palju õppima.	vinnuumhverfi; vinnumarkaður	Nýliðar þurfa að læra margt þegar þeir koma inn í vinnuumhverfið.
3504:职工	职工	职工	zaposleni; radnik	Fabrika ima trista zaposlenih.	zaposleni; delavec	Tovarna ima tristo zaposlenih.	darbuotojas; darbininkas	Gamykloje yra trys šimtai darbuotojų.	darbinieks; strādnieks	Rūpnīcā ir trīs simti darbinieku.	töötaja; tööline	Tehases on kolmsada töötajat.	starfsmaður; verkamaður	Í verksmiðjunni eru þrjú hundruð starfsmenn.
3506:止	止	止	zaustaviti; završiti	Aktivnost traje do devet sati uveče.	ustaviti; končati	Dogodek traja do devete ure zvečer.	stabdyti; baigtis	Renginys trunka iki devintos vakaro.	apstāties; beigties	Pasākums ilgst līdz deviņiem vakarā.	peatama; lõppema	Üritus kestab õhtul kella üheksani.	stöðva; ljúka	Viðburðurinn stendur til klukkan níu um kvöldið.
3508:至	至	至	do	Radno vreme je od ponedeljka do petka.	do	Delovni čas je od ponedeljka do petka.	iki	Darbo laikas yra nuo pirmadienio iki penktadienio.	līdz	Darba laiks ir no pirmdienas līdz piektdienai.	kuni	Lahtiolekuajad on esmaspäevast reedeni.	til	Opnunartími er frá mánudegi til föstudags.
3509:治	治	治	lečiti; upravljati	Lekar kaže da se ova bolest može lečiti.	zdraviti; upravljati	Zdravnik pravi, da je to bolezen mogoče zdraviti.	gydyti; valdyti	Gydytojas sako, kad šią ligą galima gydyti.	ārstēt; pārvaldīt	Ārsts saka, ka šo slimību var ārstēt.	ravima; valitsema	Arst ütles, et seda haigust saab ravida.	lækna; stjórna	Læknirinn segir að hægt sé að lækna þennan sjúkdóm.
3510:制订	制订	制订	sastaviti; izraditi	Kompanija sastavlja novi plan obuke.	pripraviti; izdelati	Podjetje pripravlja nov načrt usposabljanja.	parengti; sudaryti	Įmonė rengia naują mokymo planą.	izstrādāt; sagatavot	Uzņēmums izstrādā jaunu apmācību plānu.	koostama; välja töötama	Ettevõte koostab uut koolitusplaani.	semja; útbúa	Fyrirtækið er að útbúa nýja þjálfunaráætlun.
3520:中华	中华	中华	kineski; Kina	Kineska kultura ima dugu istoriju.	kitajski; Kitajska	Kitajska kultura ima dolgo zgodovino.	kinų; Kinija	Kinų kultūra turi ilgą istoriją.	ķīniešu; Ķīna	Ķīniešu kultūrai ir sena vēsture.	hiina; Hiina	Hiina kultuuril on pikk ajalugu.	kínverskur; Kína	Kínversk menning á sér langa sögu.
3521:中华民族	中华民族	中华民族	kineska nacija; kineski narod	Kineski narod ima bogate i raznovrsne tradicije.	kitajski narod	Kitajski narod ima bogate in raznolike tradicije.	kinų tauta	Kinų tauta turi turtingas ir įvairias tradicijas.	ķīniešu tauta	Ķīniešu tautai ir bagātas un daudzveidīgas tradīcijas.	hiina rahvas	Hiina rahval on rikkalikud ja mitmekesised traditsioonid.	kínverska þjóðin	Kínverska þjóðin á ríkar og fjölbreyttar hefðir.
3522:中级	中级	中级	srednji nivo	On uči kineski srednjeg nivoa.	srednja stopnja	Uči se kitajščino na srednji stopnji.	vidutinis lygis	Jis mokosi vidutinio lygio kinų kalbos.	vidējais līmenis	Viņš mācās vidējā līmeņa ķīniešu valodu.	kesktase	Ta õpib kesktasemel hiina keelt.	miðstig	Hann er að læra kínversku á miðstigi.
3524:中期	中期	中期	srednja faza; srednjoročni period	U srednjoj fazi projekta treba obaviti jednu procenu.	srednja faza; srednjeročno obdobje	V srednji fazi projekta je treba opraviti oceno.	vidurinis etapas; laikotarpio vidurys	Projekto viduryje reikia atlikti vertinimą.	vidusposms; vidējais termiņš	Projekta vidusposmā jāveic novērtējums.	keskperiood; vaheetapp	Projekti keskfaasis tuleb teha hindamine.	miðtímabil; millistig	Á miðstigi verkefnisins þarf að gera mat.
3525:中外	中外	中外	kineski i strani	Na sastanak su pozvani mnogi kineski i strani stručnjaci.	kitajski in tuji	Na srečanje so povabili veliko kitajskih in tujih strokovnjakov.	kinų ir užsienio	Į konferenciją pakviesta daug Kinijos ir užsienio ekspertų.	ķīniešu un ārvalstu	Uz sanāksmi tika uzaicināti daudzi Ķīnas un ārvalstu eksperti.	hiina ja välis-	Koosolekule kutsuti palju Hiina ja välismaa eksperte.	kínverskir og erlendir	Margir kínverskir og erlendir sérfræðingar voru boðaðir á fundinn.
3527:中药	中药	中药	kineski lek; tradicionalni kineski lek	U ovoj apoteci može se kupiti tradicionalni kineski lek.	kitajsko zdravilo; tradicionalno kitajsko zdravilo	V tej lekarni je mogoče kupiti kitajska zdravila.	kinų vaistas; tradicinis kinų vaistas	Šioje vaistinėje galima nusipirkti tradicinių kinų vaistų.	ķīniešu zāles; tradicionālās ķīniešu zāles	Šajā aptiekā var nopirkt ķīniešu zāles.	Hiina ravim; traditsiooniline Hiina ravim	Sellest apteegist saab osta Hiina ravimeid.	kínverskt lyf; hefðbundið kínverskt lyf	Í þessu apóteki er hægt að kaupa hefðbundin kínversk lyf.
3528:中医	中医	中医	tradicionalna kineska medicina; kineski lekar	On se veoma interesuje za tradicionalnu kinesku medicinu.	tradicionalna kitajska medicina; kitajski zdravnik	Zelo ga zanima tradicionalna kitajska medicina.	tradicinė kinų medicina; kinų gydytojas	Jis labai domisi tradicine kinų medicina.	tradicionālā ķīniešu medicīna; ķīniešu ārsts	Viņu ļoti interesē tradicionālā ķīniešu medicīna.	traditsiooniline Hiina meditsiin; Hiina arst	Ta tunneb suurt huvi traditsioonilise Hiina meditsiini vastu.	hefðbundin kínversk læknisfræði; kínverskur læknir	Hann hefur mikinn áhuga á hefðbundinni kínverskri læknisfræði.
3532:众多	众多	众多	mnogobrojan	Ova platforma je privukla brojne korisnike.	številni	Ta platforma je pritegnila številne uporabnike.	daugybė; gausus	Ši platforma pritraukė daugybę vartotojų.	daudzi; neskaitāmi	Šī platforma piesaistīja daudzus lietotājus.	arvukas; palju	See platvorm meelitas ligi arvukalt kasutajaid.	fjölmargir	Þessi vettvangur laðaði að sér fjölmarga notendur.
3546:主食	主食	主食	osnovna hrana	Pirinač je osnovna hrana za mnoge ljude na jugu.	osnovna hrana	Riž je osnovna hrana številnih ljudi na jugu.	pagrindinis maistas	Ryžiai yra pagrindinis daugelio pietų žmonių maistas.	pamatēdiens; galvenais ēdiens	Rīsi ir daudzu dienvidu cilvēku pamatēdiens.	põhitoit	Riis on paljude lõunapoolsete inimeste põhitoit.	grunnfæða	Hrísgrjón eru grunnfæða margra í suðrinu.
3550:住房	住房	住房	stambeni prostor; stanovanje	Cene stanovanja u gradu stalno privlače pažnju.	stanovanje; bivališče	Cene stanovanj v mestu so ves čas deležne pozornosti.	būstas; gyvenamasis būstas	Miesto būsto kainos nuolat sulaukia dėmesio.	mājoklis; dzīvojamā platība	Pilsētas mājokļu cenas vienmēr piesaista uzmanību.	elamispind; eluase	Linna eluaseme hinnad on pidevalt tähelepanu all.	húsnæði	Verð á húsnæði í borginni hefur stöðugt vakið athygli.
3551:住宿	住宿	住宿	smeštaj	Turistička agencija će nam organizovati smeštaj.	nastanitev	Turistična agencija nam bo uredila nastanitev.	apgyvendinimas	Kelionių agentūra mums pasirūpins apgyvendinimu.	naktsmītne; izmitināšana	Ceļojumu aģentūra mums noorganizēs naktsmītni.	majutus	Reisibüroo korraldab meile majutuse.	gisting	Ferðaskrifstofan mun skipuleggja gistingu fyrir okkur.
3552:住址	住址	住址	adresa stanovanja	Molim vas, upišite sadašnju adresu stanovanja u obrazac.	naslov bivališča	Prosimo, v obrazec vpišite trenutni naslov bivališča.	gyvenamosios vietos adresas	Prašome formoje įrašyti dabartinį gyvenamosios vietos adresą.	dzīvesvietas adrese	Lūdzu, veidlapā ierakstiet pašreizējo dzīvesvietas adresi.	elukoha aadress	Palun kirjutage vormile praegune elukoha aadress.	heimilisfang	Vinsamlegast fylltu inn núverandi heimilisfang á eyðublaðið.
3573:子女	子女	子女	deca; sinovi i ćerke	Svi roditelji se nadaju da će im deca zdravo odrastati.	otroci; sinovi in hčere	Vsi starši si želijo, da bi njihovi otroci zdravo odraščali.	vaikai; sūnūs ir dukterys	Visi tėvai tikisi, kad jų vaikai sveikai augs.	bērni; dēli un meitas	Visi vecāki cer, ka viņu bērni veselīgi augs.	lapsed; pojad ja tütred	Kõik vanemad loodavad, et nende lapsed kasvavad tervena.	börn; synir og dætur	Allir foreldrar vona að börnin þeirra vaxi heilbrigð upp.
3578:自身	自身	自身	sam; sopstveni	Svako mora da vodi računa o sopstvenoj bezbednosti.	sam; lasten	Vsak mora skrbeti za lastno varnost.	pats; savas	Kiekvienas turi rūpintis savo saugumu.	pats; savs	Ikvienam jāpievērš uzmanība savai drošībai.	ise; oma	Igaüks peab pöörama tähelepanu oma turvalisusele.	sjálfur; eigin	Allir þurfa að huga að eigin öryggi.
3581:总部	总部	总部	sedište	Sedište kompanije se nalazi u Šangaju.	sedež	Sedež podjetja je v Šanghaju.	būstinė	Įmonės būstinė yra Šanchajuje.	galvenā mītne	Uzņēmuma galvenā mītne atrodas Šanhajā.	peakorter	Ettevõtte peakorter asub Shanghais.	höfuðstöðvar	Höfuðstöðvar fyrirtækisins eru í Sjanghæ.
3583:总数	总数	总数	ukupan broj	Ukupan broj prijavljenih premašio je hiljadu.	skupno število	Skupno število prijavljenih je preseglo tisoč.	bendras skaičius	Bendras užsiregistravusiųjų skaičius viršijo tūkstantį.	kopējais skaits	Reģistrēto cilvēku kopējais skaits pārsniedza tūkstoti.	koguarv	Registreerunute koguarv ületas tuhande.	heildarfjöldi	Heildarfjöldi skráðra fór yfir eitt þúsund.
