hsk_key	source_word	simplified	TR	example_TR	SW	example_SW	AZ	example_AZ	UZ	example_UZ
4833:水稻	水稻	水稻	çeltik	Güneyde yaygın olarak çeltik ekilir.	mpunga	Mpunga hulimwa sana kusini.	çəltik	Cənubda çəltik geniş əkilir.	sholi	Janubda sholi keng ekiladi.
4834:水库	水库	水库	baraj gölü; su deposu	Baraj gölündeki su seviyesi yükseldi.	hifadhi ya maji	Kiwango cha maji kwenye hifadhi kimepanda.	su anbarı	Su anbarındakı su səviyyəsi qalxıb.	suv ombori	Suv omboridagi suv sathi ko‘tarildi.
4835:水流	水流	水流	su akıntısı	Yağmurdan sonra su akıntısı hızlandı.	mkondo wa maji	Baada ya mvua, mkondo wa maji ulikuwa wa kasi zaidi.	su axını	Yağışdan sonra su axını sürətləndi.	suv oqimi	Yomg‘irdan keyin suv oqimi tezlashdi.
4836:水面	水面	水面	su yüzeyi	Ay ışığı su yüzeyine vuruyor.	uso wa maji	Mwanga wa mwezi unaangaza juu ya uso wa maji.	su səthi	Ay işığı su səthinə düşür.	suv yuzasi	Oy nuri suv yuzasiga tushmoqda.
4839:思路	思路	思路	düşünce çizgisi; fikir akışı	Düşünce akışı çok net.	mtiririko wa mawazo	Mtiririko wa mawazo yake uko wazi sana.	fikir xətti; düşüncə axını	Onun fikir axını çox aydındır.	fikr yo‘nalishi	Uning fikr yo‘nalishi juda aniq.
4842:松	松	松	gevşek; gevşemek	Ayakkabı bağı gevşedi.	legevu; kulegeza	Kamba ya kiatu imelegea.	boş; boşalmaq	Ayaqqabı bağı boşalıb.	bo‘sh; bo‘shamoq	Poyabzal bog‘ichi bo‘shadi.
4844:搜集	搜集	搜集	toplamak; derlemek	Birçok kaynak topladı.	kukusanya	Alikusanya nyenzo nyingi.	toplamaq; yığmaq	O, çoxlu material topladı.	to‘plamoq	U ko‘p material to‘pladi.
4847:算了	算了	算了	boş ver; vazgeçmek	Çok geç oldu, bugünlük boş verelim.	achana nayo; iachie	Kumekuwa kuchelewa sana, tuiachie leo.	boş ver; buraxmaq	Çox gec oldu, bu günlük boş verək.	qo‘ya qolmoq; mayli	Juda kech bo‘ldi, buguncha qo‘ya qolaylik.
4848:算是	算是	算是	sayılmak; kabul edilmek	Bu deneyim bir ders sayılır.	kuhesabika kama; kuonekana kama	Uzoefu huu unaweza kuhesabika kama somo.	sayılmaq; qəbul olunmaq	Bu təcrübə bir dərs sayıla bilər.	hisoblanmoq; deb qaralmoq	Bu tajriba bir saboq hisoblanadi.
4849:虽	虽	虽	her ne kadar; rağmen	Yağmur yağmasına rağmen maç devam etti.	ingawa	Ingawa mvua ilinyesha, mechi iliendelea.	baxmayaraq ki	Yağış yağsa da, yarış davam etdi.	garchi	Yomg‘ir yog‘ayotgan bo‘lsa ham, musobaqa davom etdi.
4850:岁数	岁数	岁数	yaş	Yaşı ilerledi ama sağlığı iyi.	umri	Ana umri mkubwa, lakini afya yake ni nzuri.	yaş	Yaşı çoxdur, amma səhhəti yaxşıdır.	yosh	U yoshi katta, lekin sog‘lig‘i yaxshi.
4853:损伤	损伤	损伤	zarar vermek; hasar	Uzun süre ekrana bakmak gözlere zarar verir.	kuharibu; jeraha	Kutazama skrini kwa muda mrefu kunaweza kuharibu macho.	zədələmək; xəsarət	Uzun müddət ekrana baxmaq gözləri zədələyə bilər.	zarar yetkazmoq; shikast	Ekranga uzoq qarash ko‘zlarga zarar yetkazishi mumkin.
4858:台球	台球	台球	bilardo	Hafta sonları bilardo oynamaya giderler.	biliadi	Mwisho wa wiki huenda kucheza biliadi.	bilyard	Onlar həftəsonu bilyard oynamağa gedirlər.	bilyard	Ular dam olish kunlari bilyard o‘ynashga borishadi.
4860:太阳能	太阳能	太阳能	güneş enerjisi	Çatıya güneş panelleri kuruldu.	nishati ya jua	Paneli za nishati ya jua zimefungwa juu ya paa.	günəş enerjisi	Damda günəş panelləri quraşdırılıb.	quyosh energiyasi	Tomga quyosh panellari o‘rnatildi.
4861:谈论	谈论	谈论	tartışmak; konuşmak	Herkes gezi planını konuşuyor.	kujadili	Kila mtu anajadili mpango wa safari.	müzakirə etmək	Hamı səyahət planını müzakirə edir.	muhokama qilmoq	Hamma sayohat rejasini muhokama qilmoqda.
4866:汤圆	汤圆	汤圆	tangyuan; pirinç topları	Fener Bayramı'nda tangyuan yeriz.	tangyuan; mipira ya mchele	Wakati wa Sikukuu ya Taa, tunakula tangyuan.	tangyuan; yapışqan düyü topları	Fənər bayramında tangyuan yeyirik.	tangyuan; yopishqoq guruch sharchalari	Chiroqlar bayramida tangyuan yeymiz.
4867:糖果	糖果	糖果	şekerleme	Çocuk şekerlemeleri arkadaşlarıyla paylaştı.	peremende	Mtoto aliwagawia marafiki peremende.	konfet	Uşaq konfetləri dostlarına payladı.	konfet	Bola konfetlarni do‘stlariga ulashdi.
4871:逃跑	逃跑	逃跑	kaçmak	Hırsız polisi görünce kaçtı.	kukimbia	Mwizi alimwona polisi kisha akakimbia.	qaçmaq	Oğru polisi görəndə qaçdı.	qochmoq	O‘g‘ri politsiyani ko‘rib qochib ketdi.
4874:套餐	套餐	套餐	set menü	Bu set menü içecek içeriyor.	mlo wa seti	Mlo huu wa seti unajumuisha kinywaji.	set menyu	Bu set menyuya içki daxildir.	kompleks taom; set menyu	Bu kompleks taom ichimlikni o‘z ichiga oladi.
4875:特	特	特	çok; özellikle	Bu lokantanın eriştesi çok lezzetli.	sana; hasa	Tambii za duka hili ni tamu sana.	çox; xüsusilə	Bu restoranın əriştəsi çox dadlıdır.	juda; ayniqsa	Bu do‘konning lag‘moni juda mazali.
4877:特地	特地	特地	özellikle; mahsus	Beni almak için özellikle havalimanına geldi.	mahsusi; kwa makusudi	Alikuja uwanja wa ndege mahsusi kunipokea.	xüsusi olaraq; qəsdən	O, məni qarşılamaq üçün xüsusi olaraq hava limanına gəldi.	ataylab; maxsus	U meni kutib olish uchun ataylab aeroportga keldi.
4879:特性	特性	特性	özellik; nitelik	Bu malzemenin su geçirmez özelliği var.	sifa; tabia	Nyenzo hii ina sifa ya kuzuia maji.	xüsusiyyət; xassə	Bu materialın su keçirməyən xüsusiyyəti var.	xususiyat; sifat	Bu materialning suv o‘tkazmaydigan xususiyati bor.
4882:提取	提取	提取	çıkarmak; çekmek	Rapordan önemli verileri çıkardı.	kutoa; kuchomoa	Alitoa data muhimu kutoka kwenye ripoti.	çıxarmaq; götürmək	O, hesabatdan əsas məlumatları çıxardı.	ajratib olmoq; yechib olmoq	U hisobotdan asosiy ma'lumotlarni ajratib oldi.
4884:体操	体操	体操	jimnastik	Çocukluğundan beri jimnastik yapıyor.	mazoezi ya viungo	Amefanya mazoezi ya viungo tangu utotoni.	gimnastika	O, uşaqlıqdan gimnastika ilə məşğul olur.	gimnastika	U bolaligidan gimnastika bilan shug‘ullanadi.
4887:添	添	添	eklemek; ilave etmek	Lütfen bana biraz daha su koyun.	kuongeza	Tafadhali niongezee maji kidogo.	əlavə etmək	Zəhmət olmasa stəkanıma bir az su tökün.	qo‘shmoq	Iltimos, menga ozgina suv qo‘shib bering.
4889:添加	添加	添加	eklemek; ilave etmek	Yazılıma yeni özellikler eklendi.	kuongeza	Programu imeongeza vipengele vipya.	əlavə etmək	Proqrama yeni funksiyalar əlavə olundu.	qo‘shmoq	Dasturga yangi funksiyalar qo‘shildi.
4890:天然	天然	天然	doğal	Burada doğal kaplıcalar var.	asilia	Hapa kuna chemchemi za maji moto za asili.	təbii	Burada təbii isti bulaqlar var.	tabiiy	Bu yerda tabiiy issiq buloqlar bor.
4893:天下	天下	天下	dünya; göklerin altı	Dünyada bedava öğle yemeği yoktur.	dunia; kila mahali	Duniani hakuna chakula cha mchana cha bure.	dünya; bütün aləm	Dünyada pulsuz nahar yoxdur.	dunyo; osmon osti	Dunyoda bepul tushlik yo‘q.
4895:田	田	田	tarla	Dedem tarlada sebze yetiştiriyor.	shamba	Babu hupanda mboga shambani.	tarla; sahə	Baba tarlada tərəvəz əkir.	dala; ekin maydoni	Bobom dalada sabzavot ekadi.
4898:跳水	跳水	跳水	suya atlama	Çin takımı suya atlama branşında çok güçlü.	mbizi za michezo	Timu ya China ina nguvu katika mashindano ya mbizi.	suya tullanma	Çin komandası suya tullanma növündə çox güclüdür.	suvga sakrash	Xitoy jamoasi suvga sakrash yo‘nalishida juda kuchli.
4899:贴近	贴近	贴近	yakın olmak; yaklaşmak	Bu film hayata çok yakın.	kuwa karibu na	Filamu hii iko karibu sana na maisha halisi.	yaxın olmaq	Bu film həyata çox yaxındır.	yaqin bo‘lmoq	Bu film hayotga juda yaqin.
4900:听话	听话	听话	söz dinleyen; uslu	Bu çocuk çok söz dinliyor.	mtiifu	Mtoto huyu ni mtiifu sana.	sözəbaxan	Bu uşaq çox sözəbaxandır.	gapga kiradigan; itoatkor	Bu bola juda gapga kiradigan.
4901:听觉	听觉	听觉	işitme	İşitme hasarı iletişimi etkileyebilir.	kusikia; uwezo wa kusikia	Uharibifu wa kusikia unaweza kuathiri mawasiliano.	eşitmə	Eşitmə zədəsi ünsiyyətə təsir edə bilər.	eshitish	Eshitishning shikastlanishi muloqotga ta'sir qilishi mumkin.
4902:听取	听取	听取	dinlemek; görüş almak	Lider herkesin görüşlerini dikkatle dinledi.	kusikiliza; kupokea maoni	Kiongozi alisikiliza kwa makini maoni ya kila mtu.	dinləmək; nəzərə almaq	Rəhbər hamının fikrini diqqətlə dinlədi.	tinglamoq; fikrini eshitmoq	Rahbar hammaning fikrini diqqat bilan tingladi.
4903:通道	通道	通道	geçit; kanal	Lütfen güvenlik geçidini açık tutun.	njia; mkondo	Tafadhali weka njia ya usalama wazi.	keçid; kanal	Zəhmət olmasa təhlükəsizlik keçidini açıq saxlayın.	o‘tish yo‘li; kanal	Iltimos, xavfsizlik yo‘lagini ochiq saqlang.
4904:通风	通风	通风	havalandırmak	Oda sık sık havalandırılmalı.	kuingiza hewa; kupitisha hewa	Chumba kinahitaji kupitishwa hewa mara kwa mara.	havalandırmaq	Otaq tez-tez havalandırılmalıdır.	shamollatmoq	Xonani tez-tez shamollatish kerak.
4905:通话	通话	通话	telefonla konuşmak	Her akşam telefonla konuşurlar.	kuzungumza kwa simu	Wanazungumza kwa simu kila jioni.	telefonla danışmaq	Onlar hər axşam telefonla danışırlar.	telefonda gaplashmoq	Ular har kech telefonda gaplashadi.
4906:通信	通信	通信	iletişim; telekomünikasyon	Uydular iletişim için kullanılabilir.	mawasiliano; telekomunikeshini	Satelaiti zinaweza kutumika kwa mawasiliano.	rabitə; telekommunikasiya	Peyklər rabitə üçün istifadə oluna bilər.	aloqa; telekommunikatsiya	Sun'iy yo‘ldoshlar aloqa uchun ishlatilishi mumkin.
4910:同伴	同伴	同伴	arkadaş; yoldaş	Görevi arkadaşıyla birlikte tamamladı.	mwenzi; rafiki	Alikamilisha kazi pamoja na mwenzake.	yoldaş; tərəfdaş	O, tapşırığı yoldaşı ilə birlikdə tamamladı.	hamroh; sherik	U vazifani hamrohi bilan birga bajardi.
4911:同行	同行	同行	meslektaş; aynı sektörden	Aynı sektördeler ve sık sık deneyim paylaşırlar.	wa fani moja; mwenzake wa kazi	Wako katika fani moja na mara nyingi hubadilishana uzoefu.	həmkar; eyni sahədən	Onlar eyni sahədədirlər və tez-tez təcrübə mübadiləsi edirlər.	hamkasb; bir sohadagi odam	Ular bir sohada ishlaydi va tez-tez tajriba almashadi.
4913:同类	同类	同类	aynı tür; benzer tip	Benzer ürünlerin fiyatları çok farklı.	aina moja; aina inayofanana	Bei za bidhaa za aina moja zinatofautiana sana.	eyni növ; oxşar tip	Oxşar məhsulların qiymətləri çox fərqlənir.	bir xil tur; o‘xshash xil	O‘xshash mahsulotlarning narxi juda farq qiladi.
4914:铜牌	铜牌	铜牌	bronz madalya	Yarışmada bronz madalya kazandı.	medali ya shaba	Alishinda medali ya shaba kwenye mashindano.	bürünc medal	O, yarışda bürünc medal qazandı.	bronza medal	U musobaqada bronza medal oldi.
4917:偷偷	偷偷	偷偷	gizlice	Hediyeyi gizlice masaya koydu.	kwa siri	Aliweka zawadi mezani kwa siri.	gizlicə	O, hədiyyəni gizlicə masanın üstünə qoydu.	yashirincha	U sovg‘ani yashirincha stolga qo‘ydi.
4918:头脑	头脑	头脑	zihin; akıl	Zihni sakin.	akili; ubongo	Ana akili tulivu.	ağıl; beyin	Onun ağlı sakitdir.	aql; miya	U xotirjam fikrlaydi.
4922:透	透	透	baştan sona; tamamen	Bu kıyafet yağmurda sırılsıklam oldu.	kabisa; kupenya	Nguo hii ililowa kabisa kwa mvua.	başdan-başa; tamamilə	Bu paltar yağışda tamam islanıb.	butunlay; ichigacha	Bu kiyim yomg‘irda butunlay ivib ketdi.
4923:透过	透过	透过	içinden geçmek; aracılığıyla	Güneş ışığı perdeden içeri süzülüyor.	kupitia; kupenya	Mwangaza wa jua unaingia kupitia pazia.	içindən keçmək; vasitəsilə	Günəş işığı pərdədən içəri düşür.	orqali o‘tmoq; ichidan qaramoq	Quyosh nuri parda orasidan ichkariga tushmoqda.
4926:突发	突发	突发	aniden meydana gelmek	Kaza aniden oldu, herkes hemen tahliye edildi.	kutokea ghafla	Ajali ilitokea ghafla, na kila mtu aliondoka mara moja.	qəfil baş vermək	Qəza qəfil baş verdi, hamı dərhal təxliyə olundu.	to‘satdan yuz bermoq	Avariya to‘satdan yuz berdi, hamma darhol evakuatsiya qilindi.
4929:图表	图表	图表	grafik; tablo	Raporda açık grafikler var.	chati; grafu	Ripoti ina chati zilizo wazi.	diaqram; qrafik	Hesabatda aydın diaqramlar var.	diagramma; grafik	Hisobotda aniq diagrammalar bor.
4932:图像	图像	图像	görüntü; resim	Ekrandaki görüntü çok net.	picha; taswira	Picha iliyo kwenye skrini iko wazi sana.	şəkil; görüntü	Ekrandakı görüntü çox aydındır.	tasvir; rasm	Ekrandagi tasvir juda tiniq.
4941:推行	推行	推行	uygulamak; yürütmek	Hükümet çöp ayrıştırmayı uyguluyor.	kutekeleza	Serikali inatekeleza utenganishaji wa taka.	həyata keçirmək; tətbiq etmək	Hökumət tullantıların çeşidlənməsini həyata keçirir.	amalga oshirmoq; joriy qilmoq	Hukumat chiqindilarni saralashni joriy qilmoqda.
4942:退税	退税	退税	vergi iadesi	Turistler havalimanında vergi iadesi işlemi yapabilir.	marejesho ya kodi	Watalii wanaweza kushughulikia marejesho ya kodi uwanja wa ndege.	vergi qaytarılması	Turistlər hava limanında vergi qaytarılmasını rəsmiləşdirə bilərlər.	soliq qaytarimi	Sayyohlar aeroportda soliq qaytarimini rasmiylashtirishi mumkin.
4943:吞	吞	吞	yutmak	Hapı yuttu.	kumeza	Alimeza kidonge.	udmaq	O, həbi uddu.	yutmoq	U tabletkani yutib yubordi.
4944:拖	拖	拖	sürüklemek; geciktirmek	Valizi sürükleyerek otele girdi.	kuburuta; kuchelewesha	Aliburuta sanduku na kuingia hotelini.	sürümək; gecikdirmək	O, çamadanı sürüyərək hotelə girdi.	sudramoq; kechiktirmoq	U chamadonni sudrab mehmonxonaga kirdi.
4947:挖	挖	挖	kazmak	İşçiler yol kenarında bir hendek kazdı.	kuchimba	Wafanyakazi walichimba mtaro kando ya barabara.	qazmaq	İşçilər yol kənarında xəndək qazdılar.	qazimoq	Ishchilar yo‘l chetida ariq qazishdi.
4954:外科	外科	外科	cerrahi bölümü	Hastanenin cerrahi bölümünde çalışıyor.	idara ya upasuaji	Anafanya kazi katika idara ya upasuaji hospitalini.	cərrahiyyə şöbəsi	O, xəstəxananın cərrahiyyə şöbəsində işləyir.	jarrohlik bo‘limi	U shifoxonaning jarrohlik bo‘limida ishlaydi.
4955:外来	外来	外来	dışarıdan gelen; harici	Dışarıdan gelen turistler kasabaya gelir getiriyor.	wa nje; unaoingia	Watalii wa nje huleta mapato kwa mji mdogo.	kənardan gələn; xarici	Kənardan gələn turistlər qəsəbəyə gəlir gətirir.	tashqi; keluvchi	Tashqaridan kelgan sayyohlar shaharchaga daromad keltiradi.
4956:外甥	外甥	外甥	kız kardeşin oğlu; yeğen	Yeğenim bu yıl ilkokula başlıyor.	mpwa; mtoto wa dada	Mpwa wangu anaanza shule ya msingi mwaka huu.	bacı oğlu; qardaşoğlu	Bacı oğlum bu il ibtidai məktəbə başlayır.	jiyan; opa-singilning o‘g‘li	Jiyanim bu yil boshlang‘ich maktabga boradi.
4957:弯曲	弯曲	弯曲	eğri; kıvrımlı	Bu küçük yol çok kıvrımlı.	iliyopinda; yenye mikunjo	Njia hii ndogo ina mikunjo mingi.	əyri; dolama	Bu kiçik yol çox dolamadır.	egri; burilishli	Bu kichik yo‘l juda burilishli.
4959:万物	万物	万物	her şey; tüm varlıklar	Bahar geldi, her şey yeniden canlanıyor.	vitu vyote	Masika yamefika, vitu vyote vinafufuka.	hər şey; bütün varlıqlar	Bahar gəldi, hər şey canlanır.	barcha narsa; borliq	Bahor keldi, borliq jonlanmoqda.
4961:网	网	网	ağ; file	Balıkçı ağı topladı.	wavu; mtandao	Mvuvi alikusanya wavu.	tor; şəbəkə	Balıqçı toru yığdı.	to‘r; tarmoq	Baliqchi to‘rni yig‘ib oldi.
4962:往后	往后	往后	bundan sonra; ileride	Bundan sonra daha dikkatli olmalıyız.	baadaye; kuanzia sasa	Kuanzia sasa tunahitaji kuwa waangalifu zaidi.	bundan sonra; sonralar	Bundan sonra daha diqqətli olmalıyıq.	keyin; bundan buyon	Bundan buyon yanada ehtiyot bo‘lishimiz kerak.
4963:往来	往来	往来	ilişkide olmak; gidip gelmek	İki şirket yıllardır ilişki içinde.	kuwa na mawasiliano; kwenda na kurudi	Kampuni hizi mbili zimekuwa na mawasiliano kwa miaka mingi.	əlaqədə olmaq; gedib-gəlmək	İki şirkət illərdir əlaqədədir.	aloqada bo‘lmoq; qatnamoq	Ikki kompaniya ko‘p yillardan beri aloqada.
4964:往年	往年	往年	geçmiş yıllar	Geçmiş yıllarda burada kış çok soğuktu.	miaka iliyopita	Miaka iliyopita, majira ya baridi hapa yalikuwa makali.	keçmiş illər	Keçmiş illərdə burada qış çox soyuq idi.	o‘tgan yillar	O‘tgan yillarda bu yerda qish juda sovuq bo‘lardi.
4965:望	望	望	bakmak; umut etmek	Pencerenin önünde durup uzağa baktı.	kutazama; kutumaini	Alisimama dirishani akitazama mbali.	baxmaq; ümid etmək	O, pəncərənin önündə dayanıb uzaqlara baxdı.	qaramoq; umid qilmoq	U deraza oldida turib, uzoqqa qaradi.
4967:微小	微小	微小	çok küçük; minicik	Bu küçük değişiklik çok önemli.	kidogo sana; ndogo mno	Mabadiliko haya madogo sana ni muhimu.	çox kiçik; xırda	Bu xırda dəyişiklik çox vacibdir.	juda kichik; mayda	Bu mayda o‘zgarish juda muhim.
4968:违规	违规	违规	kural ihlali yapmak	Sürücü kurallara aykırı park ettiği için para cezası aldı.	kukiuka sheria	Dereva alitozwa faini kwa kuegesha gari kinyume cha sheria.	qaydanı pozmaq	Sürücü qaydanı pozaraq park etdiyi üçün cərimələndi.	qoidani buzmoq	Haydovchi qoidani buzib mashina qo‘ygani uchun jarimaga tortildi.
4971:围棋	围棋	围棋	Go oyunu; weiqi	Her hafta Go oyunu öğreniyor.	mchezo wa Go; weiqi	Anajifunza mchezo wa Go kila wiki.	Go oyunu; veyçi	O, hər həftə Go oyunu öyrənir.	go o‘yini; veytsi	U har hafta go o‘yinini o‘rganadi.
4974:为止	为止	为止	-e kadar; sona ermek	Etkinlik öğleden sonra beşe kadar sürer.	hadi; mpaka	Tukio linaendelea hadi saa kumi na moja jioni.	qədər; -dək	Tədbir günorta saat beşə qədər davam edir.	gacha; qadar	Tadbir tushdan keyin soat beshgacha davom etadi.
4977:未	未	未	henüz değil	Sorun henüz çözülmedi.	bado	Tatizo bado halijatatuliwa.	hələ; hələ də yox	Problem hələ həll olunmayıb.	hali; hali ham emas	Muammo hali hal qilinmagan.
4979:未成年人	未成年人	未成年人	reşit olmayan; çocuk	Reşit olmayanların veliler tarafından korunması gerekir.	mtoto chini ya umri; asiye mtu mzima	Watoto chini ya umri wanahitaji ulinzi wa walezi.	yetkinlik yaşına çatmayan	Yetkinlik yaşına çatmayanların valideyn himayəsinə ehtiyacı var.	voyaga yetmagan	Voyaga yetmaganlar ota-ona himoyasiga muhtoj.
4980:为此	为此	为此	bu nedenle; bunun için	Bu nedenle yeni bir plan yaptık.	kwa sababu hii; hivyo	Kwa sababu hii, tulitengeneza mpango mpya.	buna görə; bu səbəbdən	Buna görə yeni plan hazırladıq.	shu sababli; buning uchun	Shu sababli biz yangi reja tuzdik.
4981:为何	为何	为何	neden; niçin	Neden bu kadar acele ediyorsun?	kwa nini	Kwa nini una haraka hivyo?	niyə; nə üçün	Niyə belə tələsirsən?	nima uchun; nega	Nega bunchalik shoshilyapsan?
4982:味觉	味觉	味觉	tat alma duyusu	Soğuk algınlığı tat alma duyusunu etkileyebilir.	hisia ya ladha	Mafua yanaweza kuathiri hisia ya ladha.	dadbilmə hissi	Soyuqdəymə dadbilmə hissinə təsir edə bilər.	ta'm bilish sezgisi	Shamollash ta'm bilish sezgisiga ta'sir qilishi mumkin.
4986:文档	文档	文档	belge	Lütfen belgeyi bana gönder.	hati	Tafadhali nitumie hati hiyo.	sənəd	Zəhmət olmasa sənədi mənə göndərin.	hujjat	Iltimos, hujjatni menga yuboring.
4988:文科	文科	文科	sözel bilimler; beşeri bilimler	Üniversitede beşeri bilimler okudu.	masomo ya jamii na lugha	Alisoma masomo ya jamii na lugha chuo kikuu.	humanitar fənlər	O, universitetdə humanitar fənlər oxudu.	gumanitar fanlar	U universitetda gumanitar fanlarni o‘qidi.
4990:闻名	闻名	闻名	tanınmak; meşhur olmak	Bu şehir yemekleriyle tanınır.	kujulikana	Mji huu unajulikana kwa vyakula vyake.	məşhur olmaq; tanınmaq	Bu şəhər yeməkləri ilə tanınır.	mashhur bo‘lmoq	Bu shahar taomlari bilan mashhur.
