hsk_key	source_word	simplified	KA	example_KA	HY	example_HY
4967:微小	微小	微小	ძალიან პატარა; უმცირესი	ეს უმცირესი ცვლილება ძალიან მნიშვნელოვანია.	շատ փոքր; չնչին	Այս շատ փոքր փոփոխությունը կարևոր է։
4968:违规	违规	违规	წესების დარღვევა	მძღოლი წესების დარღვევით გაჩერებისთვის დააჯარიმეს.	կանոն խախտել	Վարորդը տուգանվեց կանոն խախտելով կայանելու համար։
4971:围棋	围棋	围棋	გო; ვეიცი	ის ყოველ კვირა გოს სწავლობს.	վեյցի; գո	Նա ամեն շաբաթ գո է սովորում։
4974:为止	为止	为止	მდე; დასრულებამდე	ღონისძიება შუადღის ხუთ საათამდე გრძელდება.	մինչև	Միջոցառումը տևում է մինչև կեսօրից հետո ժամը հինգը։
4977:未	未	未	ჯერ არ	პრობლემა ჯერ არ მოგვარებულა.	դեռ ոչ; դեռ չի	Խնդիրը դեռ չի լուծվել։
4979:未成年人	未成年人	未成年人	არასრულწლოვანი	არასრულწლოვნებს მშობლების დაცვა სჭირდებათ.	անչափահաս	Անչափահասներին ծնողների պաշտպանությունն է պետք։
4980:为此	为此	为此	ამის გამო; ამიტომ	ამის გამო ახალი გეგმა შევადგინეთ.	դրա համար; այդ պատճառով	Այդ պատճառով մենք նոր ծրագիր կազմեցինք։
4981:为何	为何	为何	რატომ	რატომ ჩქარობ ასე?	ինչու	Ինչու ես այսքան շտապում։
4982:味觉	味觉	味觉	გემოს შეგრძნება	გაციებამ შეიძლება გემოს შეგრძნება შეცვალოს.	համի զգացողություն	Մրսածությունը կարող է ազդել համի զգացողության վրա։
4986:文档	文档	文档	დოკუმენტი	გთხოვ, დოკუმენტი გამომიგზავნო.	փաստաթուղթ	Խնդրում եմ փաստաթուղթն ուղարկիր ինձ։
4988:文科	文科	文科	ჰუმანიტარული მეცნიერებები	უნივერსიტეტში მან ჰუმანიტარული მეცნიერებები ისწავლა.	հումանիտար գիտություններ	Նա համալսարանում հումանիտար գիտություններ է սովորել։
4990:闻名	闻名	闻名	ცნობილი იყოს	ეს ქალაქი თავისი კერძებით არის ცნობილი.	հայտնի լինել	Այս քաղաքը հայտնի է իր ուտելիքով։
4994:乌龟	乌龟	乌龟	კუ	გუბურაში ერთი კუ არის.	կրիա	Լճակում մի կրիա կա։
4995:污水	污水	污水	ჩამდინარე წყალი	ქარხნებმა ჩამდინარე წყალი თვითნებურად არ უნდა გაუშვან.	կեղտաջուր	Գործարանները չպետք է կամայականորեն կեղտաջուր բաց թողնեն։
