hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
1890:友情	友情	友情	မိတ်ဆွေဖြစ်မှု; ခင်မင်ရင်းနှီးမှု	သူတို့ရဲ့ ခင်မင်ရင်းနှီးမှုက အလွန်နက်ရှိုင်းတယ်။	មិត្តភាព	មិត្តភាពរបស់ពួកគេល្អជ្រាលជ្រៅណាស់។	ມິດຕະພາບ	ມິດຕະພາບຂອງພວກເຂົາແນບແໜ້ນຫຼາຍ.	मित्रता	उनीहरूको मित्रता धेरै गहिरो छ।
1892:有效	有效	有效	ထိရောက်သော; သက်တမ်းရှိသော	ဒီလက်မှတ်က ဒီနေ့ထိ သက်တမ်းရှိနေသေးတယ်။	មានប្រសិទ្ធភាព; មានសុពលភាព	សំបុត្រនេះនៅមានសុពលភាពថ្ងៃនេះ។	ມີຜົນ; ໃຊ້ໄດ້	ປີ້ນີ້ຍັງໃຊ້ໄດ້ມື້ນີ້.	प्रभावकारी; मान्य	यो टिकट आज पनि मान्य छ।
1894:有着	有着	有着	ပိုင်ဆိုင်ထားသည်; ရှိသည်	ဒီမြို့မှာ ရှည်လျားတဲ့ သမိုင်းကြောင်းရှိတယ်။	មាន	ទីក្រុងនេះមានប្រវត្តិយូរអង្វែង។	ມີ	ເມືອງນີ້ມີປະຫວັດຍາວນານ.	छ; भएको	यो सहरसँग लामो इतिहास छ।
1903:远离	远离	远离	ဝေးဝေးနေသည်	ကျေးဇူးပြု၍ အန္တရာယ်ရှိတဲ့နေရာကနေ ဝေးဝေးနေပါ။	នៅឱ្យឆ្ងាយពី	សូមនៅឱ្យឆ្ងាយពីតំបន់គ្រោះថ្នាក់។	ຢູ່ໃຫ້ຫ່າງຈາກ	ກະລຸນາຢູ່ໃຫ້ຫ່າງຈາກເຂດອັນຕະລາຍ.	टाढा रहनु	कृपया खतरनाक क्षेत्रबाट टाढा रहनुहोस्।
1904:院长	院长	院长	ဌာနမှူး; ညွှန်ကြားရေးမှူး	ဌာနမှူးက ဒီနေ့ အစည်းအဝေးတက်နေတယ်။	ព្រឹទ្ធបុរស; នាយក	ព្រឹទ្ធបុរសចូលរួមកិច្ចប្រជុំថ្ងៃនេះ។	ຄະນະບໍດີ; ຜູ້ອຳນວຍການ	ຄະນະບໍດີເຂົ້າຮ່ວມການປະຊຸມມື້ນີ້.	डीन; निर्देशक	डीन आज बैठकमा सहभागी हुँदैछन्।
1905:院子	院子	院子	အိမ်ဝင်း; ခြံဝန်း	ခြံဝန်းထဲမှာ ပန်းအများကြီး စိုက်ထားတယ်။	ទីធ្លា; បរិវេណផ្ទះ	នៅទីធ្លាមានដាំផ្កាច្រើន។	ເດີ່ນບ້ານ	ຢູ່ໃນເດີ່ນບ້ານປູກດອກໄມ້ຫຼາຍ.	आँगन	आँगनमा धेरै फूल रोपिएका छन्।
1906:约	约	约	ချိန်းဆိုသည်; စီစဉ်သည်	ကျွန်တော်က မိတ်ဆွေနဲ့ ညစာအတူစားဖို့ ချိန်းထားတယ်။	ណាត់; រៀបចំ	ខ្ញុំបានណាត់មិត្តភក្តិញ៉ាំអាហារពេលល្ងាចជាមួយគ្នា។	ນັດ; ຈັດການ	ຂ້ອຍນັດໝູ່ໄປກິນເຂົ້າແລງນຳກັນ.	भेट मिलाउनु; तय गर्नु	मैले साथीलाई सँगै रातिको खाना खान भेट मिलाएको छु।
1908:月饼	月饼	月饼	လကိတ်	လယ်ဆောင်းပွဲတော်မှာ ကျွန်တော်တို့ လကိတ်စားကြတယ်။	នំព្រះខែ	នៅបុណ្យសែនព្រះខែ យើងញ៉ាំនំព្រះខែ។	ຂະໜົມໄຫວ້ພະຈັນ	ໃນບຸນໄຫວ້ພະຈັນ ພວກເຮົາກິນຂະໜົມໄຫວ້ພະຈັນ.	मुनकेक	मध्य-शरद पर्वमा हामी मुनकेक खान्छौँ।
1910:月份	月份	月份	လ	ဇူလိုင်လမှာ ရာသီဥတု အရမ်းပူတယ်။	ខែ	ខែកក្កដាអាកាសធាតុក្តៅណាស់។	ເດືອນ	ເດືອນກໍລະກົດອາກາດຮ້ອນຫຼາຍ.	महिना	जुलाई महिनामा मौसम धेरै तातो हुन्छ।
1914:再次	再次	再次	နောက်တစ်ကြိမ်; ထပ်မံ	ဘေဂျင်းကို ထပ်မံရောက်လာတာ ကြိုဆိုပါတယ်။	ម្តងទៀត	សូមស្វាគមន៍អ្នកមកទីក្រុងប៉េកាំងម្តងទៀត។	ອີກຄັ້ງ	ຍິນດີຕ້ອນຮັບເຈົ້າມາປັກກິ່ງອີກຄັ້ງ.	फेरि; पुनः	तपाईंलाई फेरि बेइजिङमा स्वागत छ।
1915:再说	再说	再说	နောက်မှပြောမယ်	ဒီကိစ္စကို မနက်ဖြန်မှ ပြောကြတာပေါ့။	និយាយពេលក្រោយ	រឿងនេះស្អែកចាំនិយាយទៀត។	ໄວ້ເວົ້າພາຍຫຼັງ	ເລື່ອງນີ້ມື້ອື່ນຄ່ອຍເວົ້າກັນ.	पछि कुरा गर्नु	यो कुरा भोलि कुरा गरौँला।
1917:暂停	暂停	暂停	ခေတ္တရပ်သည်; ဆိုင်းငံ့သည်	မိုးကြီးလို့ ပွဲကို ခေတ္တရပ်ဆိုင်းခဲ့တယ်။	ផ្អាក	ការប្រកួតត្រូវបានផ្អាកដោយសារភ្លៀងខ្លាំង។	ຢຸດຊົ່ວຄາວ	ການແຂ່ງຂັນຖືກຢຸດຊົ່ວຄາວເພາະຝົນຕົກໜັກ.	अस्थायी रूपमा रोक्नु	ठूलो वर्षाका कारण खेल रोकियो।
1918:早餐	早餐	早餐	မနက်စာ	မနက်စာအတွက် ကြက်ဥနဲ့ ပေါင်မုန့် စားခဲ့တယ်။	អាហារពេលព្រឹក	សម្រាប់អាហារពេលព្រឹក ខ្ញុំញ៉ាំស៊ុតនិងនំបុ័ង។	ອາຫານເຊົ້າ	ອາຫານເຊົ້າຂ້ອຍກິນໄຂ່ແລະເຂົ້າຈີ່.	बिहानको खाजा	बिहानको खाजामा मैले अण्डा र पाउरोटी खाएँ।
1919:早晨	早晨	早晨	မနက်ခင်း	မနက်ခင်းလေက အလွန်လတ်ဆတ်တယ်။	ពេលព្រឹក	ខ្យល់ពេលព្រឹកស្រស់ណាស់។	ຕອນເຊົ້າ	ອາກາດຕອນເຊົ້າສົດຊື່ນຫຼາຍ.	बिहान	बिहानको हावा धेरै ताजा हुन्छ।
1922:增长	增长	增长	တိုးလာသည်	ဒီနှစ် ဝင်ငွေ မြန်မြန်တိုးလာတယ်။	កើនឡើង	ប្រាក់ចំណូលឆ្នាំនេះកើនឡើងយ៉ាងលឿន។	ເພີ່ມຂຶ້ນ	ລາຍຮັບປີນີ້ເພີ່ມຂຶ້ນໄວຫຼາຍ.	बढ्नु	यस वर्ष आम्दानी छिटो बढेको छ।
1924:着	着	着	အိပ်ပျော်သွားသည်; ကပ်မိသည်	ကလေးက မြန်မြန် အိပ်ပျော်သွားတယ်။	ដេកលក់; ជាប់	កុមារដេកលក់យ៉ាងលឿន។	ຫຼັບໄປ; ຕິດ	ເດັກນ້ອຍຫຼັບໄປຢ່າງໄວ.	निदाउनु; लाग्नु	बच्चा छिट्टै निदायो।
1926:者	者	者	လူကိုညွှန်းသော စကားဆက်	စာရေးသူက သူ့အတွေ့အကြုံကို မိတ်ဆက်ခဲ့တယ်။	បច្ច័យសម្រាប់បុគ្គល	អ្នកនិពន្ធបានណែនាំបទពិសោធន៍របស់ខ្លួន។	ປັດໄຈທ້າຍຄຳສຳລັບຄົນ	ຜູ້ຂຽນແນະນຳປະສົບການຂອງຕົນ.	व्यक्ति जनाउने प्रत्यय	लेखकले आफ्नै अनुभव परिचय गराए।
1928:整	整	整	တစ်ခုလုံး; ပြည့်စုံသော	စာသင်ချိန်တစ်ခုလုံး သူ အလွန်ဂရုစိုက်ခဲ့တယ်။	ទាំងមូល	ម៉ោងរៀនទាំងមូល គាត់យកចិត្តទុកដាក់ណាស់។	ທັງໝົດ; ເຕັມ	ຕະຫຼອດຄາບຮຽນ ລາວຕັ້ງໃຈຫຼາຍ.	पूरै; सम्पूर्ण	पूरै कक्षाभरि ऊ धेरै गम्भीर थियो।
1931:证	证	证	လက်မှတ်; သက်သေ	ကျေးဇူးပြု၍ သင့်အလုပ်လက်မှတ်ကို ပြပါ။	ប័ណ្ណ; ភស្តុតាង	សូមបង្ហាញប័ណ្ណការងាររបស់អ្នក។	ໃບຢັ້ງຢືນ; ຫຼັກຖານ	ກະລຸນາສະແດງບັດພະນັກງານຂອງເຈົ້າ.	प्रमाणपत्र; प्रमाण	कृपया आफ्नो कार्य परिचयपत्र देखाउनुहोस्।
1940:支付	支付	支付	ပေးချေသည်; ငွေပေးချေမှု	ကျွန်တော် ဖုန်းနဲ့ ယာဉ်ခကို ပေးချေခဲ့တယ်။	បង់ប្រាក់	ខ្ញុំបានបង់ថ្លៃធ្វើដំណើរដោយទូរស័ព្ទ។	ຈ່າຍເງິນ	ຂ້ອຍຈ່າຍຄ່າໂດຍສານດ້ວຍໂທລະສັບ.	भुक्तानी गर्नु	मैले फोनबाट भाडा तिरेँ।
