hsk_key	source_word	simplified	CS	example_CS	SK	example_SK	HU	example_HU	RO	example_RO	BG	example_BG	HR	example_HR
4918:头脑	头脑	头脑	mysl; hlava	Zachovává chladnou hlavu.	myseľ; hlava	Zachováva si chladnú hlavu.	elme; fej	Hideg fejjel gondolkodik.	minte; judecată	El are o minte calmă.	ум; глава	Той има хладен ум.	um; glava	On ima mirnu glavu.
4922:透	透	透	skrz; úplně	Oblečení úplně promoklo deštěm.	cez; úplne	Oblečenie úplne premoklo dažďom.	át; teljesen	Az a ruha teljesen átázott az esőtől.	prin; complet	Haina a fost udată complet de ploaie.	през; напълно	Дрехата беше напълно намокрена от дъжда.	kroz; potpuno	Odjeća je potpuno promočila na kiši.
4923:透过	透过	透过	procházet skrz; dívat se přes	Sluneční světlo proniká přes závěs dovnitř.	prechádzať cez; pozerať cez	Slnečné svetlo preniká cez záves dnu.	áthatolni; átnézni	A napfény beszűrődik a függönyön át.	a trece prin; a privi prin	Lumina soarelui pătrunde prin perdea.	прониквам през; гледам през	Слънчевата светлина прониква през завесата.	proći kroz; gledati kroz	Sunčeva svjetlost prolazi kroz zavjesu.
4926:突发	突发	突发	náhle nastat; propuknout	Nehoda nastala náhle a všichni se hned evakuovali.	náhle nastať; vypuknúť	Nehoda nastala náhle a všetci sa hneď evakuovali.	hirtelen bekövetkezni	A baleset hirtelen történt, és mindenki azonnal kiürítette a helyet.	a se produce brusc	Accidentul s-a produs brusc, iar toți au evacuat imediat.	възниквам внезапно	Инцидентът възникна внезапно и всички веднага се евакуираха.	iznenada se dogoditi	Nesreća se dogodila iznenada i svi su se odmah evakuirali.
4929:图表	图表	图表	graf; diagram	V reportu jsou jasné grafy.	graf; diagram	V správe sú jasné grafy.	diagram; ábra	A jelentésben világos diagramok vannak.	grafic; diagramă	Raportul conține grafice clare.	диаграма; графика	В доклада има ясни диаграми.	grafikon; dijagram	U izvješću su jasni grafikoni.
4932:图像	图像	图像	obraz; snímek	Obraz na obrazovce je velmi jasný.	obraz; snímka	Obraz na obrazovke je veľmi jasný.	kép	A képernyőn lévő kép nagyon tiszta.	imagine	Imaginea de pe ecran este foarte clară.	изображение	Изображението на екрана е много ясно.	slika	Slika na zaslonu vrlo je jasna.
4941:推行	推行	推行	zavádět; prosazovat	Vláda zavádí třídění odpadu.	zavádzať; presadzovať	Vláda zavádza triedenie odpadu.	bevezetni; végrehajtani	A kormány bevezeti a hulladék szelektálását.	a implementa; a promova	Guvernul implementează sortarea deșeurilor.	прилагам; въвеждам	Правителството въвежда разделно събиране на отпадъци.	provoditi; uvoditi	Vlada uvodi razvrstavanje otpada.
4942:退税	退税	退税	vrácení daně	Turisté si mohou na letišti vyřídit vrácení daně.	vrátenie dane	Turisti si môžu na letisku vybaviť vrátenie dane.	adó-visszatérítés	A turisták a repülőtéren intézhetik az adó-visszatérítést.	rambursare de taxă; restituire de impozit	Turiștii pot solicita rambursarea taxei la aeroport.	връщане на данък	Туристите могат да оформят връщане на данък на летището.	povrat poreza	Turisti mogu obaviti povrat poreza u zračnoj luci.
4943:吞	吞	吞	spolknout	Spolkl tabletu.	prehltnúť	Prehltol tabletku.	lenyelni	Lenyelte a tablettát.	a înghiți	A înghițit pastila.	гълтам	Той глътна хапчето.	progutati	Progutao je tabletu.
4944:拖	拖	拖	táhnout; odkládat	Táhl kufr do hotelu.	ťahať; odkladať	Ťahal kufor do hotela.	húzni; halogatni	Behúzta a bőröndöt a szállodába.	a trage; a amâna	A tras valiza în hotel.	влача; отлагам	Той влачеше куфара към хотела.	vući; odgađati	Vukao je kovčeg u hotel.
4947:挖	挖	挖	kopat; vykopat	Dělníci vykopali u silnice příkop.	kopať; vykopať	Robotníci vykopali pri ceste priekopu.	ásni	A munkások árkot ástak az út szélén.	a săpa	Muncitorii au săpat un șanț lângă drum.	копая	Работниците изкопаха канавка край пътя.	kopati; iskopati	Radnici su iskopali jarak uz cestu.
4954:外科	外科	外科	chirurgie; chirurgické oddělení	Pracuje na chirurgickém oddělení nemocnice.	chirurgia; chirurgické oddelenie	Pracuje na chirurgickom oddelení nemocnice.	sebészet; sebészeti osztály	A kórház sebészeti osztályán dolgozik.	chirurgie; secție chirurgicală	El lucrează la secția de chirurgie a spitalului.	хирургия; хирургично отделение	Той работи в хирургичното отделение на болницата.	kirurgija; kirurški odjel	Radi na kirurškom odjelu bolnice.
4955:外来	外来	外来	příchozí; vnější	Příchozí turisté přinášejí městečku příjmy.	prichádzajúci; vonkajší	Prichádzajúci turisti prinášajú mestečku príjmy.	külső; beérkező	A kívülről érkező turisták bevételt hoznak a kisvárosnak.	extern; venit din afară	Turiștii veniți din afară aduc venituri orașului mic.	външен; дошъл отвън	Външните туристи носят доходи на градчето.	vanjski; pridošli	Pridošli turisti donose prihod malom gradu.
4956:外甥	外甥	外甥	synovec; syn sestry	Můj synovec letos nastupuje do základní školy.	synovec; syn sestry	Môj synovec tento rok nastupuje do základnej školy.	unokaöcs; nővér vagy húg fia	Az unokaöcsém idén kezdi az általános iskolát.	nepot; fiul surorii	Nepotul meu începe școala primară anul acesta.	племенник; син на сестра	Моят племенник тази година тръгва на основно училище.	nećak; sestrin sin	Moj nećak ove godine kreće u osnovnu školu.
4957:弯曲	弯曲	弯曲	zakřivený; klikatý	Tato malá cesta je velmi klikatá.	zakrivený; kľukatý	Táto malá cesta je veľmi kľukatá.	görbe; kanyargós	Ez a kis út nagyon kanyargós.	curbat; sinuos	Acest drum mic este foarte sinuos.	извит; криволичещ	Тази малка пътека е много криволичеща.	zakrivljen; vijugav	Ova mala cesta vrlo je vijugava.
4959:万物	万物	万物	všechny věci; všechno živé	Jaro přišlo a všechno živé se probouzí.	všetky veci; všetko živé	Prišla jar a všetko živé sa prebúdza.	minden létező; minden élőlény	Megjött a tavasz, és minden élőlény újjáéled.	toate lucrurile; toate ființele	Primăvara a venit și toate lucrurile reînvie.	всички неща; всичко живо	Дойде пролетта и всичко живо се събужда.	sve stvari; sav živi svijet	Stiglo je proljeće i sav se živi svijet budi.
4961:网	网	网	síť	Rybář sbalil síť.	sieť	Rybár zbalil sieť.	háló	A halász összeszedte a hálót.	plasă; rețea	Pescarul a strâns plasa.	мрежа	Рибарят прибра мрежата.	mreža	Ribar je skupio mrežu.
4962:往后	往后	往后	později; odteď dál	Odteď musíme být opatrnější.	neskôr; odteraz ďalej	Odteraz musíme byť opatrnejší.	ezután; később	Ezután óvatosabbnak kell lennünk.	de acum înainte; mai târziu	De acum înainte trebuie să fim mai atenți.	занапред; по-късно	Занапред трябва да бъдем по-внимателни.	ubuduće; kasnije	Ubuduće moramo biti oprezniji.
4963:往来	往来	往来	stýkat se; mít kontakty	Dvě firmy spolu udržují kontakty mnoho let.	stýkať sa; mať kontakty	Dve firmy spolu udržiavajú kontakty mnoho rokov.	kapcsolatban állni; járni-kelni	A két vállalat sok éve kapcsolatban áll egymással.	a avea relații; a circula	Cele două companii au relații de mulți ani.	поддържам връзки; идвам и отивам	Двете компании поддържат връзки от много години.	održavati kontakte; dolaziti i odlaziti	Dvije tvrtke održavaju kontakte već mnogo godina.
4964:往年	往年	往年	minulá léta; dřívější roky	V minulých letech zde bývala v zimě velká zima.	minulé roky; predchádzajúce roky	V minulých rokoch tu bývala v zime veľká zima.	korábbi évek; elmúlt évek	Korábbi években itt nagyon hideg volt a tél.	anii trecuți; în alți ani	În anii trecuți, iarna era foarte rece aici.	минали години; предишни години	В миналите години зимата тук беше много студена.	prošle godine; ranije godine	Ranijih godina zima je ovdje bila vrlo hladna.
4965:望	望	望	hledět; doufat	Stál u okna a hleděl do dálky.	hľadieť; dúfať	Stál pri okne a hľadel do diaľky.	nézni; remélni	Az ablak előtt állt, és a távolba nézett.	a privi; a spera	Stătea lângă fereastră și privea în depărtare.	гледам; надявам се	Той стоеше до прозореца и гледаше в далечината.	gledati; nadati se	Stajao je kraj prozora i gledao u daljinu.
4967:微小	微小	微小	nepatrný; velmi malý	Tato nepatrná změna je důležitá.	nepatrný; veľmi malý	Táto nepatrná zmena je dôležitá.	apró; nagyon kicsi	Ez az apró változás nagyon fontos.	minuscul; foarte mic	Această schimbare minusculă este importantă.	незначителен; много малък	Тази малка промяна е важна.	sićušan; vrlo malen	Ova sićušna promjena je važna.
4968:违规	违规	违规	porušit pravidla	Řidič dostal pokutu za parkování v rozporu s pravidly.	porušiť pravidlá	Vodič dostal pokutu za parkovanie v rozpore s pravidlami.	szabályt sérteni	A sofőrt szabálytalan parkolásért megbírságolták.	a încălca regulile	Șoferul a fost amendat pentru parcare neregulamentară.	нарушавам правилата	Шофьорът беше глобен за неправилно паркиране.	prekršiti pravila	Vozač je kažnjen zbog nepropisnog parkiranja.
4971:围棋	围棋	围棋	čínská strategická desková hra	Každý týden se učí tuto čínskou strategickou deskovou hru.	čínska strategická stolová hra	Každý týždeň sa učí túto čínsku strategickú stolovú hru.	kínai stratégiai táblajáték	Minden héten tanulja ezt a kínai stratégiai táblajátékot.	joc chinezesc de strategie pe tablă	El studiază săptămânal acest joc chinezesc de strategie pe tablă.	китайска стратегическа настолна игра	Той всяка седмица учи тази китайска стратегическа настолна игра.	kineska strateška igra na ploči	Svaki tjedan uči ovu kinesku stratešku igru na ploči.
4974:为止	为止	为止	až do; do	Akce trvá až do pěti odpoledne.	až do; do	Podujatie trvá až do piatej popoludní.	-ig; eddig	A rendezvény délután öt óráig tart.	până la	Activitatea durează până la ora cinci după-amiaza.	до; докато	Събитието продължава до пет следобед.	do; sve do	Događaj traje do pet sati poslijepodne.
4977:未	未	未	dosud ne; ještě ne	Problém dosud nebyl vyřešen.	dosiaľ nie; ešte nie	Problém dosiaľ nebol vyriešený.	még nem	A probléma még nem oldódott meg.	încă nu	Problema nu a fost încă rezolvată.	още не	Проблемът още не е решен.	još ne	Problem još nije riješen.
4979:未成年人	未成年人	未成年人	nezletilý; osoba mladší plnoletosti	Nezletilí potřebují ochranu rodičů.	maloletý; osoba mladšia ako plnoletá	Maloletí potrebujú ochranu rodičov.	kiskorú; fiatalkorú	A kiskorúaknak szükségük van a szülők védelmére.	minor; persoană sub vârsta legală	Minorii au nevoie de protecția părinților.	непълнолетен; малолетен	Непълнолетните имат нужда от защита от родителите.	maloljetnik; maloljetna osoba	Maloljetnicima je potrebna zaštita roditelja.
